nta_code,year_month,temp_max_mean,temp_min_mean,precip_total,wind_max_mean
BK1001,2020-06,25.63,18.009999999999998,74.9,21.886666666666667
BK1001,2020-07,29.55806451612903,22.461290322580645,100.2,21.506451612903227
BK1001,2020-08,27.54516129032258,21.374193548387098,96.5,22.016129032258064
BK1001,2020-09,23.11,16.67,94.5,21.32
BK1001,2020-10,17.683870967741935,11.519354838709678,138.5,22.1
BK1001,2020-11,14.466666666666667,6.45,106.0,23.996666666666666
BK1001,2020-12,6.558064516129033,-0.12580645161290316,115.8,26.651612903225807
BK1001,2021-01,4.241935483870968,-1.9193548387096775,56.5,24.67096774193548
BK1001,2021-02,2.7107142857142854,-3.0321428571428575,135.4,24.557142857142857
BK1001,2021-03,10.35483870967742,1.393548387096774,95.0,26.996774193548386
BK1001,2021-04,15.023333333333333,5.946666666666667,87.7,23.94333333333333
BK1001,2021-05,20.138709677419353,11.325806451612904,99.9,23.719354838709677
BK1001,2021-06,25.926666666666666,18.126666666666665,58.0,20.93
BK1001,2021-07,27.403225806451612,20.9,166.8,20.603225806451615
BK1001,2021-08,27.55483870967742,21.309677419354838,139.1,19.47741935483871
BK1001,2021-09,24.27,17.853333333333335,184.70000000000002,23.196666666666665
BK1001,2021-10,20.07741935483871,13.845161290322581,140.4,23.635483870967743
BK1001,2021-11,11.24,4.286666666666666,48.800000000000004,22.946666666666665
BK1001,2021-12,9.116129032258065,2.903225806451613,57.1,22.780645161290323
BK1001,2022-01,2.564516129032258,-5.025806451612904,128.70000000000002,26.783870967741933
BK1001,2022-02,6.7821428571428575,-2.2642857142857142,91.9,27.939285714285713
BK1001,2022-03,10.516129032258064,1.7838709677419353,93.1,28.27741935483871
BK1001,2022-04,14.176666666666668,5.926666666666667,136.8,28.07
BK1001,2022-05,20.096774193548388,12.470967741935485,144.8,22.91290322580645
BK1001,2022-06,25.006666666666668,17.083333333333332,59.5,25.116666666666667
BK1001,2022-07,29.729032258064517,21.55483870967742,80.60000000000001,25.061290322580643
BK1001,2022-08,29.16774193548387,21.416129032258063,65.0,22.60967741935484
BK1001,2022-09,24.09,16.753333333333334,115.10000000000001,21.40666666666667
BK1001,2022-10,16.741935483870968,10.051612903225807,274.7,22.374193548387098
BK1001,2022-11,13.026666666666667,6.36,82.7,25.043333333333333
BK1001,2022-12,6.34516129032258,-0.7806451612903226,108.4,24.719354838709677
BK1001,2023-01,8.441935483870967,1.6709677419354838,106.0,23.299999999999997
BK1001,2023-02,7.917857142857143,-0.3107142857142856,49.099999999999994,26.92142857142857
BK1001,2023-03,9.729032258064517,1.532258064516129,125.5,27.574193548387097
BK1001,2023-04,16.723333333333333,8.443333333333333,146.3,24.873333333333335
BK1001,2023-05,19.83225806451613,10.96774193548387,37.300000000000004,23.032258064516128
BK1001,2023-06,24.053333333333335,15.793333333333333,90.3,21.6
BK1001,2023-07,29.206451612903226,20.85483870967742,144.3,20.47741935483871
BK1001,2023-08,27.293548387096774,19.46451612903226,110.3,20.338709677419356
BK1001,2023-09,24.67,16.61,226.1,20.07
BK1001,2023-10,19.27741935483871,10.980645161290322,106.0,19.322580645161292
BK1001,2023-11,11.433333333333334,2.85,49.6,22.563333333333333
BK1001,2023-12,9.14516129032258,2.061290322580645,223.0,20.858064516129033
BK1001,2024-01,5.096774193548387,-1.5225806451612902,183.2,25.203225806451613
BK1001,2024-02,6.937931034482758,-1.5655172413793104,62.5,21.417241379310347
BK1001,2024-03,11.54516129032258,2.9129032258064513,221.4,26.106451612903225
BK1001,2024-04,15.026666666666667,6.13,127.2,25.39333333333333
BK1001,2024-05,21.374193548387098,12.893548387096773,87.4,21.70967741935484
BK1001,2024-06,28.023333333333333,18.423333333333336,77.8,24.34
BK1001,2024-07,30.009677419354837,21.345161290322583,74.9,20.296774193548387
BK1001,2024-08,27.593548387096774,19.48709677419355,122.6,20.58709677419355
BK1001,2024-09,24.123333333333335,15.666666666666666,28.8,18.966666666666665
BK1001,2024-10,20.570967741935487,10.270967741935483,10.2,19.903225806451612
BK1001,2024-11,14.436666666666667,6.3,82.10000000000001,21.81
BK1001,2024-12,5.593548387096774,-0.8483870967741934,105.9,19.270967741935483
BK1001,2025-01,1.493548387096774,-4.367741935483871,27.0,22.241935483870968
BK1001,2025-02,4.364285714285715,-2.542857142857143,87.2,20.717857142857145
BK1001,2025-03,12.080645161290322,2.6322580645161286,137.5,22.712903225806453
BK1001,2025-04,16.89666666666667,7.786666666666666,87.1,22.78666666666667
BK1001,2025-05,20.312903225806455,12.683870967741935,205.9,19.006451612903227
BK1001,2025-06,27.423333333333336,18.983333333333334,55.4,17.32
BK1001,2025-07,30.42258064516129,22.383870967741935,115.9,16.80322580645161
BK1001,2025-08,27.335483870967742,18.73548387096774,20.400000000000002,17.95483870967742
BK1001,2025-09,24.740000000000002,17.113333333333333,110.0,15.08
BK1001,2025-10,18.351612903225806,10.422580645161291,109.69999999999999,20.654838709677417
BK1001,2025-11,11.456666666666667,4.303333333333333,59.9,21.86
BK1001,2025-12,3.761290322580645,-3.1129032258064515,85.7,21.76774193548387
BK1002,2019-01,3.838709677419355,-3.2580645161290325,100.3,29.94193548387097
BK1002,2019-02,5.307142857142857,-1.825,86.2,26.860714285714288
BK1002,2019-03,7.358064516129032,-0.06129032258064517,101.3,27.05806451612903
BK1002,2019-04,14.453333333333335,7.323333333333333,110.1,29.113333333333333
BK1002,2019-05,18.551612903225806,11.990322580645161,142.7,25.0
BK1002,2019-06,23.92,17.30666666666667,135.5,23.706666666666667
BK1002,2019-07,28.57741935483871,21.951612903225808,97.1,21.31935483870968
BK1002,2019-08,26.822580645161292,20.825806451612905,85.5,19.596774193548388
BK1002,2019-09,24.476666666666667,17.366666666666667,30.7,22.63
BK1002,2019-10,18.61935483870968,12.219354838709679,134.2,27.893548387096775
BK1002,2019-11,9.913333333333332,2.73,58.0,25.933333333333334
BK1002,2019-12,6.396774193548388,0.39032258064516134,179.5,27.603225806451615
BK1002,2020-01,6.780645161290322,0.18064516129032263,57.1,26.864516129032257
BK1002,2020-02,7.182758620689656,0.32068965517241377,88.7,25.420689655172417
BK1002,2020-03,11.383870967741935,3.858064516129032,104.8,27.20967741935484
BK1002,2020-04,12.413333333333334,5.403333333333333,135.4,30.87
BK1002,2020-05,17.309677419354838,10.009677419354839,56.400000000000006,26.74516129032258
BK1002,2020-06,24.873333333333335,17.9,76.9,24.46333333333333
BK1002,2020-07,29.038709677419355,22.72258064516129,89.9,23.187096774193545
BK1002,2020-08,27.270967741935483,21.44516129032258,96.7,24.229032258064517
BK1002,2020-09,23.290000000000003,16.923333333333332,87.7,23.636666666666667
BK1002,2020-10,17.783870967741933,11.841935483870966,128.5,23.712903225806453
BK1002,2020-11,14.313333333333333,6.930000000000001,112.4,26.38
BK1002,2020-12,6.783870967741936,0.39677419354838706,128.6,29.05483870967742
BK1002,2021-01,4.458064516129032,-1.832258064516129,53.2,27.093548387096774
BK1002,2021-02,2.8642857142857143,-2.935714285714286,129.6,26.97142857142857
BK1002,2021-03,9.941935483870967,1.467741935483871,99.1,28.635483870967743
BK1002,2021-04,14.393333333333334,5.913333333333333,88.1,25.726666666666667
BK1002,2021-05,19.54516129032258,11.2,102.60000000000001,25.91290322580645
BK1002,2021-06,24.80666666666667,18.043333333333333,57.4,24.41
BK1002,2021-07,26.806451612903224,20.903225806451612,173.29999999999998,22.17096774193548
BK1002,2021-08,27.283870967741933,21.56451612903226,133.5,21.406451612903226
BK1002,2021-09,24.259999999999998,18.103333333333335,179.9,25.383333333333333
BK1002,2021-10,20.051612903225806,14.04516129032258,156.0,25.925806451612903
BK1002,2021-11,11.513333333333332,4.7266666666666675,41.1,25.13
BK1002,2021-12,9.419354838709678,3.3451612903225807,69.6,25.229032258064517
BK1002,2022-01,2.738709677419355,-4.72258064516129,131.1,28.861290322580647
BK1002,2022-02,6.432142857142857,-2.1214285714285714,98.8,30.485714285714288
BK1002,2022-03,10.19032258064516,1.929032258064516,96.8,30.567741935483873
BK1002,2022-04,13.843333333333334,5.916666666666667,125.2,30.27
BK1002,2022-05,19.40967741935484,12.254838709677419,118.60000000000001,24.88064516129032
BK1002,2022-06,24.333333333333332,17.086666666666666,63.2,26.94
BK1002,2022-07,28.980645161290322,21.73548387096774,91.80000000000001,26.361290322580647
BK1002,2022-08,28.6,21.70967741935484,60.6,24.451612903225808
BK1002,2022-09,24.123333333333335,17.0,119.8,22.96333333333333
BK1002,2022-10,16.738709677419354,10.303225806451612,259.4,23.55806451612903
BK1002,2022-11,13.156666666666666,6.756666666666666,88.9,27.883333333333333
BK1002,2022-12,6.54516129032258,-0.4000000000000001,106.1,27.009677419354837
BK1002,2023-01,8.538709677419355,2.0999999999999996,115.3,26.283870967741933
BK1002,2023-02,7.925,-0.13928571428571435,49.2,29.307142857142857
BK1002,2023-03,9.564516129032258,1.5935483870967742,124.80000000000001,29.574193548387097
BK1002,2023-04,16.013333333333332,8.303333333333333,148.2,27.83
BK1002,2023-05,19.038709677419355,10.922580645161291,38.1,24.84193548387097
BK1002,2023-06,23.196666666666665,15.93,67.2,23.876666666666665
BK1002,2023-07,27.73225806451613,20.961290322580645,141.3,23.812903225806455
BK1002,2023-08,26.490322580645163,19.654838709677417,131.1,22.796774193548387
BK1002,2023-09,24.09,16.793333333333333,228.4,22.726666666666667
BK1002,2023-10,18.806451612903224,11.370967741935484,129.9,21.364516129032257
BK1002,2023-11,11.356666666666666,3.1799999999999997,43.7,25.240000000000002
BK1002,2023-12,9.048387096774194,2.545161290322581,204.3,22.596774193548388
BK1002,2024-01,5.22258064516129,-1.2677419354838708,174.0,28.490322580645163
BK1002,2024-02,6.310344827586207,-1.2310344827586208,61.8,24.43103448275862
BK1002,2024-03,11.196774193548388,3.0806451612903225,214.7,29.051612903225806
BK1002,2024-04,14.093333333333334,6.260000000000001,107.3,28.27
BK1002,2024-05,19.858064516129033,12.812903225806451,85.3,24.79032258064516
BK1002,2024-06,25.95,18.433333333333334,82.0,28.446666666666665
BK1002,2024-07,28.12258064516129,21.306451612903224,67.0,23.887096774193548
BK1002,2024-08,26.983870967741936,19.693548387096776,132.20000000000002,23.270967741935483
BK1002,2024-09,23.763333333333332,16.08,26.7,21.303333333333335
BK1002,2024-10,20.06451612903226,10.635483870967741,8.7,22.55806451612903
BK1002,2024-11,14.433333333333334,6.743333333333334,87.3,23.75
BK1002,2024-12,5.796774193548386,-0.21935483870967748,115.2,21.629032258064516
BK1002,2025-01,1.7193548387096773,-3.7709677419354835,28.0,24.325806451612905
BK1002,2025-02,4.296428571428572,-2.0821428571428573,104.8,23.446428571428573
BK1002,2025-03,11.058064516129033,2.861290322580645,129.7,25.206451612903226
BK1002,2025-04,15.91,7.88,102.3,24.216666666666665
BK1002,2025-05,19.351612903225806,12.696774193548388,196.9,20.519354838709678
BK1002,2025-06,25.91,18.95,62.4,18.53666666666667
BK1002,2025-07,29.1,22.567741935483873,115.4,17.87741935483871
BK1002,2025-08,26.387096774193548,19.261290322580646,24.9,19.23548387096774
BK1002,2025-09,23.9,17.55,102.5,16.563333333333333
BK1002,2025-10,17.90967741935484,10.919354838709678,118.7,22.90967741935484
BK1002,2025-11,11.46,4.943333333333333,62.3,24.426666666666666
BK1002,2025-12,4.164516129032258,-2.5677419354838706,81.9,24.641935483870967
BK1061,2019-01,3.829032258064516,-3.303225806451613,98.4,27.029032258064515
BK1061,2019-02,5.403571428571429,-1.8892857142857142,88.19999999999999,24.35
BK1061,2019-03,7.758064516129032,0.03548387096774195,108.6,24.635483870967743
BK1061,2019-04,15.47,7.8133333333333335,107.3,26.78666666666667
BK1061,2019-05,19.738709677419354,12.361290322580645,145.5,23.258064516129032
BK1061,2019-06,24.836666666666666,17.663333333333334,129.7,21.740000000000002
BK1061,2019-07,29.31935483870968,22.019354838709678,105.1,18.35483870967742
BK1061,2019-08,26.87741935483871,20.758064516129032,97.6,17.68064516129032
BK1061,2019-09,24.626666666666665,17.2,34.6,20.10666666666667
BK1061,2019-10,18.67096774193548,12.093548387096773,129.3,25.312903225806455
BK1061,2019-11,9.946666666666665,2.52,56.800000000000004,23.55666666666667
BK1061,2019-12,6.196774193548387,0.12258064516129034,174.1,25.519354838709678
BK1061,2020-01,6.77741935483871,-0.06451612903225806,54.4,25.151612903225807
BK1061,2020-02,7.437931034482758,0.2310344827586207,90.39999999999999,23.620689655172413
BK1061,2020-03,11.770967741935483,3.896774193548387,112.7,25.312903225806455
BK1061,2020-04,12.813333333333333,5.53,128.8,28.64333333333333
BK1061,2020-05,17.980645161290322,10.37741935483871,57.2,24.82903225806452
BK1061,2020-06,25.8,18.186666666666667,74.9,21.886666666666667
BK1061,2020-07,29.748387096774195,22.62258064516129,100.2,21.506451612903227
BK1061,2020-08,27.72258064516129,21.55483870967742,96.5,22.016129032258064
BK1061,2020-09,23.276666666666664,16.833333333333332,94.5,21.32
BK1061,2020-10,17.86774193548387,11.680645161290323,138.5,22.1
BK1061,2020-11,14.643333333333334,6.623333333333334,106.0,23.996666666666666
BK1061,2020-12,6.725806451612903,0.04838709677419353,115.8,26.651612903225807
BK1061,2021-01,4.419354838709677,-1.7354838709677418,56.5,24.67096774193548
BK1061,2021-02,2.878571428571429,-2.853571428571428,135.4,24.557142857142857
BK1061,2021-03,10.535483870967743,1.5774193548387097,95.0,26.996774193548386
BK1061,2021-04,15.196666666666665,6.133333333333334,87.7,23.94333333333333
BK1061,2021-05,20.31935483870968,11.516129032258064,99.9,23.719354838709677
BK1061,2021-06,26.11,18.3,58.0,20.93
BK1061,2021-07,27.570967741935487,21.074193548387097,166.8,20.603225806451615
BK1061,2021-08,27.73548387096774,21.470967741935485,139.1,19.47741935483871
BK1061,2021-09,24.44333333333333,18.033333333333335,184.70000000000002,23.196666666666665
BK1061,2021-10,20.258064516129032,14.006451612903225,140.4,23.635483870967743
BK1061,2021-11,11.430000000000001,4.46,48.800000000000004,22.946666666666665
BK1061,2021-12,9.293548387096775,3.096774193548387,57.1,22.780645161290323
BK1061,2022-01,2.738709677419355,-4.851612903225806,128.70000000000002,26.783870967741933
BK1061,2022-02,6.960714285714286,-2.0964285714285715,91.9,27.939285714285713
BK1061,2022-03,10.674193548387096,1.961290322580645,93.1,28.27741935483871
BK1061,2022-04,14.346666666666666,6.1066666666666665,136.8,28.07
BK1061,2022-05,20.26451612903226,12.638709677419355,144.8,22.91290322580645
BK1061,2022-06,25.186666666666667,17.259999999999998,59.5,25.116666666666667
BK1061,2022-07,29.903225806451612,21.72258064516129,80.60000000000001,25.061290322580643
BK1061,2022-08,29.335483870967742,21.6,65.0,22.60967741935484
BK1061,2022-09,24.273333333333333,16.923333333333332,115.10000000000001,21.40666666666667
BK1061,2022-10,16.919354838709676,10.229032258064517,274.7,22.374193548387098
BK1061,2022-11,13.2,6.54,82.7,25.043333333333333
BK1061,2022-12,6.516129032258065,-0.6096774193548387,108.4,24.719354838709677
BK1061,2023-01,8.612903225806452,1.8612903225806452,106.0,23.299999999999997
BK1061,2023-02,8.096428571428572,-0.13214285714285723,49.099999999999994,26.92142857142857
BK1061,2023-03,9.899999999999999,1.7193548387096773,125.5,27.574193548387097
BK1061,2023-04,16.9,8.606666666666666,146.3,24.873333333333335
BK1061,2023-05,20.006451612903227,11.148387096774194,37.300000000000004,23.032258064516128
BK1061,2023-06,24.236666666666668,15.966666666666667,90.3,21.6
BK1061,2023-07,29.38064516129032,21.032258064516128,144.3,20.47741935483871
BK1061,2023-08,27.47741935483871,19.62258064516129,110.3,20.338709677419356
BK1061,2023-09,24.846666666666668,16.773333333333333,226.1,20.07
BK1061,2023-10,19.451612903225808,11.16451612903226,106.0,19.322580645161292
BK1061,2023-11,11.613333333333333,3.0266666666666664,49.6,22.563333333333333
BK1061,2023-12,9.325806451612904,2.232258064516129,223.0,20.858064516129033
BK1061,2024-01,5.280645161290322,-1.3483870967741938,183.2,25.203225806451613
BK1061,2024-02,7.106896551724137,-1.3827586206896552,62.5,21.417241379310347
BK1061,2024-03,11.72258064516129,3.0806451612903225,221.4,26.106451612903225
BK1061,2024-04,15.2,6.306666666666667,127.2,25.39333333333333
BK1061,2024-05,21.548387096774192,13.067741935483872,87.4,21.70967741935484
BK1061,2024-06,28.196666666666665,18.6,77.8,24.34
BK1061,2024-07,30.190322580645162,21.5258064516129,74.9,20.296774193548387
BK1061,2024-08,27.770967741935483,19.66774193548387,122.6,20.58709677419355
BK1061,2024-09,24.303333333333335,15.83,28.8,18.966666666666665
BK1061,2024-10,20.75483870967742,10.429032258064517,10.2,19.903225806451612
BK1061,2024-11,14.616666666666667,6.483333333333333,82.10000000000001,21.81
BK1061,2024-12,5.774193548387097,-0.6870967741935484,105.9,19.270967741935483
BK1061,2025-01,1.6806451612903226,-4.196774193548387,27.0,22.241935483870968
BK1061,2025-02,4.546428571428572,-2.367857142857143,87.2,20.717857142857145
BK1061,2025-03,12.245161290322581,2.806451612903226,137.5,22.712903225806453
BK1061,2025-04,17.056666666666665,7.96,87.1,22.78666666666667
BK1061,2025-05,20.496774193548386,12.864516129032259,205.9,19.006451612903227
BK1061,2025-06,27.60666666666667,19.153333333333332,55.4,17.32
BK1061,2025-07,30.603225806451615,22.570967741935487,115.9,16.80322580645161
BK1061,2025-08,27.51290322580645,18.92258064516129,20.400000000000002,17.95483870967742
BK1061,2025-09,24.913333333333334,17.293333333333333,110.0,15.08
BK1061,2025-10,18.532258064516128,10.580645161290322,109.69999999999999,20.654838709677417
BK1061,2025-11,11.639999999999999,4.48,59.9,21.86
BK1061,2025-12,3.925806451612903,-2.935483870967742,85.7,21.76774193548387
BK1091,2019-01,3.838709677419355,-3.2580645161290325,100.3,29.94193548387097
BK1091,2019-02,5.307142857142857,-1.825,86.2,26.860714285714288
BK1091,2019-03,7.358064516129032,-0.06129032258064517,101.3,27.05806451612903
BK1091,2019-04,14.453333333333335,7.323333333333333,110.1,29.113333333333333
BK1091,2019-05,18.551612903225806,11.990322580645161,142.7,25.0
BK1091,2019-06,23.92,17.30666666666667,135.5,23.706666666666667
BK1091,2019-07,28.57741935483871,21.951612903225808,97.1,21.31935483870968
BK1091,2019-08,26.822580645161292,20.825806451612905,85.5,19.596774193548388
BK1091,2019-09,24.476666666666667,17.366666666666667,30.7,22.63
BK1091,2019-10,18.61935483870968,12.219354838709679,134.2,27.893548387096775
BK1091,2019-11,9.913333333333332,2.73,58.0,25.933333333333334
BK1091,2019-12,6.396774193548388,0.39032258064516134,179.5,27.603225806451615
BK1091,2020-01,6.780645161290322,0.18064516129032263,57.1,26.864516129032257
BK1091,2020-02,7.182758620689656,0.32068965517241377,88.7,25.420689655172417
BK1091,2020-03,11.383870967741935,3.858064516129032,104.8,27.20967741935484
BK1091,2020-04,12.413333333333334,5.403333333333333,135.4,30.87
BK1091,2020-05,17.309677419354838,10.009677419354839,56.400000000000006,26.74516129032258
BK1091,2020-06,24.873333333333335,17.9,76.9,24.46333333333333
BK1091,2020-07,29.038709677419355,22.72258064516129,89.9,23.187096774193545
BK1091,2020-08,27.270967741935483,21.44516129032258,96.7,24.229032258064517
BK1091,2020-09,23.290000000000003,16.923333333333332,87.7,23.636666666666667
BK1091,2020-10,17.783870967741933,11.841935483870966,128.5,23.712903225806453
BK1091,2020-11,14.313333333333333,6.930000000000001,112.4,26.38
BK1091,2020-12,6.783870967741936,0.39677419354838706,128.6,29.05483870967742
BK1091,2021-01,4.458064516129032,-1.832258064516129,53.2,27.093548387096774
BK1091,2021-02,2.8642857142857143,-2.935714285714286,129.6,26.97142857142857
BK1091,2021-03,9.941935483870967,1.467741935483871,99.1,28.635483870967743
BK1091,2021-04,14.393333333333334,5.913333333333333,88.1,25.726666666666667
BK1091,2021-05,19.54516129032258,11.2,102.60000000000001,25.91290322580645
BK1091,2021-06,24.80666666666667,18.043333333333333,57.4,24.41
BK1091,2021-07,26.806451612903224,20.903225806451612,173.29999999999998,22.17096774193548
BK1091,2021-08,27.283870967741933,21.56451612903226,133.5,21.406451612903226
BK1091,2021-09,24.259999999999998,18.103333333333335,179.9,25.383333333333333
BK1091,2021-10,20.051612903225806,14.04516129032258,156.0,25.925806451612903
BK1091,2021-11,11.513333333333332,4.7266666666666675,41.1,25.13
BK1091,2021-12,9.419354838709678,3.3451612903225807,69.6,25.229032258064517
BK1091,2022-01,2.738709677419355,-4.72258064516129,131.1,28.861290322580647
BK1091,2022-02,6.432142857142857,-2.1214285714285714,98.8,30.485714285714288
BK1091,2022-03,10.19032258064516,1.929032258064516,96.8,30.567741935483873
BK1091,2022-04,13.843333333333334,5.916666666666667,125.2,30.27
BK1091,2022-05,19.40967741935484,12.254838709677419,118.60000000000001,24.88064516129032
BK1091,2022-06,24.333333333333332,17.086666666666666,63.2,26.94
BK1091,2022-07,28.980645161290322,21.73548387096774,91.80000000000001,26.361290322580647
BK1091,2022-08,28.6,21.70967741935484,60.6,24.451612903225808
BK1091,2022-09,24.123333333333335,17.0,119.8,22.96333333333333
BK1091,2022-10,16.738709677419354,10.303225806451612,259.4,23.55806451612903
BK1091,2022-11,13.156666666666666,6.756666666666666,88.9,27.883333333333333
BK1091,2022-12,6.54516129032258,-0.4000000000000001,106.1,27.009677419354837
BK1091,2023-01,8.538709677419355,2.0999999999999996,115.3,26.283870967741933
BK1091,2023-02,7.925,-0.13928571428571435,49.2,29.307142857142857
BK1091,2023-03,9.564516129032258,1.5935483870967742,124.80000000000001,29.574193548387097
BK1091,2023-04,16.013333333333332,8.303333333333333,148.2,27.83
BK1091,2023-05,19.038709677419355,10.922580645161291,38.1,24.84193548387097
BK1091,2023-06,23.196666666666665,15.93,67.2,23.876666666666665
BK1091,2023-07,27.73225806451613,20.961290322580645,141.3,23.812903225806455
BK1091,2023-08,26.490322580645163,19.654838709677417,131.1,22.796774193548387
BK1091,2023-09,24.09,16.793333333333333,228.4,22.726666666666667
BK1091,2023-10,18.806451612903224,11.370967741935484,129.9,21.364516129032257
BK1091,2023-11,11.356666666666666,3.1799999999999997,43.7,25.240000000000002
BK1091,2023-12,9.048387096774194,2.545161290322581,204.3,22.596774193548388
BK1091,2024-01,5.22258064516129,-1.2677419354838708,174.0,28.490322580645163
BK1091,2024-02,6.310344827586207,-1.2310344827586208,61.8,24.43103448275862
BK1091,2024-03,11.196774193548388,3.0806451612903225,214.7,29.051612903225806
BK1091,2024-04,14.093333333333334,6.260000000000001,107.3,28.27
BK1091,2024-05,19.858064516129033,12.812903225806451,85.3,24.79032258064516
BK1091,2024-06,25.95,18.433333333333334,82.0,28.446666666666665
BK1091,2024-07,28.12258064516129,21.306451612903224,67.0,23.887096774193548
BK1091,2024-08,26.983870967741936,19.693548387096776,132.20000000000002,23.270967741935483
BK1091,2024-09,23.763333333333332,16.08,26.7,21.303333333333335
BK1091,2024-10,20.06451612903226,10.635483870967741,8.7,22.55806451612903
BK1091,2024-11,14.433333333333334,6.743333333333334,87.3,23.75
BK1091,2024-12,5.796774193548386,-0.21935483870967748,115.2,21.629032258064516
BK1091,2025-01,1.7193548387096773,-3.7709677419354835,28.0,24.325806451612905
BK1091,2025-02,4.296428571428572,-2.0821428571428573,104.8,23.446428571428573
BK1091,2025-03,11.058064516129033,2.861290322580645,129.7,25.206451612903226
BK1091,2025-04,15.91,7.88,102.3,24.216666666666665
BK1091,2025-05,19.351612903225806,12.696774193548388,196.9,20.519354838709678
BK1091,2025-06,25.91,18.95,62.4,18.53666666666667
BK1091,2025-07,29.1,22.567741935483873,115.4,17.87741935483871
BK1091,2025-08,26.387096774193548,19.261290322580646,24.9,19.23548387096774
BK1091,2025-09,23.9,17.55,102.5,16.563333333333333
BK1091,2025-10,17.90967741935484,10.919354838709678,118.7,22.90967741935484
BK1091,2025-11,11.46,4.943333333333333,62.3,24.426666666666666
BK1091,2025-12,4.164516129032258,-2.5677419354838706,81.9,24.641935483870967
BK1101,2019-01,3.838709677419355,-3.2580645161290325,100.3,29.94193548387097
BK1101,2019-02,5.307142857142857,-1.825,86.2,26.860714285714288
BK1101,2019-03,7.358064516129032,-0.06129032258064517,101.3,27.05806451612903
BK1101,2019-04,14.453333333333335,7.323333333333333,110.1,29.113333333333333
BK1101,2019-05,18.551612903225806,11.990322580645161,142.7,25.0
BK1101,2019-06,23.92,17.30666666666667,135.5,23.706666666666667
BK1101,2019-07,28.57741935483871,21.951612903225808,97.1,21.31935483870968
BK1101,2019-08,26.822580645161292,20.825806451612905,85.5,19.596774193548388
BK1101,2019-09,24.476666666666667,17.366666666666667,30.7,22.63
BK1101,2019-10,18.61935483870968,12.219354838709679,134.2,27.893548387096775
BK1101,2019-11,9.913333333333332,2.73,58.0,25.933333333333334
BK1101,2019-12,6.396774193548388,0.39032258064516134,179.5,27.603225806451615
BK1101,2020-01,6.780645161290322,0.18064516129032263,57.1,26.864516129032257
BK1101,2020-02,7.182758620689656,0.32068965517241377,88.7,25.420689655172417
BK1101,2020-03,11.383870967741935,3.858064516129032,104.8,27.20967741935484
BK1101,2020-04,12.413333333333334,5.403333333333333,135.4,30.87
BK1101,2020-05,17.309677419354838,10.009677419354839,56.400000000000006,26.74516129032258
BK1101,2020-06,24.873333333333335,17.9,76.9,24.46333333333333
BK1101,2020-07,29.038709677419355,22.72258064516129,89.9,23.187096774193545
BK1101,2020-08,27.270967741935483,21.44516129032258,96.7,24.229032258064517
BK1101,2020-09,23.290000000000003,16.923333333333332,87.7,23.636666666666667
BK1101,2020-10,17.783870967741933,11.841935483870966,128.5,23.712903225806453
BK1101,2020-11,14.313333333333333,6.930000000000001,112.4,26.38
BK1101,2020-12,6.783870967741936,0.39677419354838706,128.6,29.05483870967742
BK1101,2021-01,4.458064516129032,-1.832258064516129,53.2,27.093548387096774
BK1101,2021-02,2.8642857142857143,-2.935714285714286,129.6,26.97142857142857
BK1101,2021-03,9.941935483870967,1.467741935483871,99.1,28.635483870967743
BK1101,2021-04,14.393333333333334,5.913333333333333,88.1,25.726666666666667
BK1101,2021-05,19.54516129032258,11.2,102.60000000000001,25.91290322580645
BK1101,2021-06,24.80666666666667,18.043333333333333,57.4,24.41
BK1101,2021-07,26.806451612903224,20.903225806451612,173.29999999999998,22.17096774193548
BK1101,2021-08,27.283870967741933,21.56451612903226,133.5,21.406451612903226
BK1101,2021-09,24.259999999999998,18.103333333333335,179.9,25.383333333333333
BK1101,2021-10,20.051612903225806,14.04516129032258,156.0,25.925806451612903
BK1101,2021-11,11.513333333333332,4.7266666666666675,41.1,25.13
BK1101,2021-12,9.419354838709678,3.3451612903225807,69.6,25.229032258064517
BK1101,2022-01,2.738709677419355,-4.72258064516129,131.1,28.861290322580647
BK1101,2022-02,6.432142857142857,-2.1214285714285714,98.8,30.485714285714288
BK1101,2022-03,10.19032258064516,1.929032258064516,96.8,30.567741935483873
BK1101,2022-04,13.843333333333334,5.916666666666667,125.2,30.27
BK1101,2022-05,19.40967741935484,12.254838709677419,118.60000000000001,24.88064516129032
BK1101,2022-06,24.333333333333332,17.086666666666666,63.2,26.94
BK1101,2022-07,28.980645161290322,21.73548387096774,91.80000000000001,26.361290322580647
BK1101,2022-08,28.6,21.70967741935484,60.6,24.451612903225808
BK1101,2022-09,24.123333333333335,17.0,119.8,22.96333333333333
BK1101,2022-10,16.738709677419354,10.303225806451612,259.4,23.55806451612903
BK1101,2022-11,13.156666666666666,6.756666666666666,88.9,27.883333333333333
BK1101,2022-12,6.54516129032258,-0.4000000000000001,106.1,27.009677419354837
BK1101,2023-01,8.538709677419355,2.0999999999999996,115.3,26.283870967741933
BK1101,2023-02,7.925,-0.13928571428571435,49.2,29.307142857142857
BK1101,2023-03,9.564516129032258,1.5935483870967742,124.80000000000001,29.574193548387097
BK1101,2023-04,16.013333333333332,8.303333333333333,148.2,27.83
BK1101,2023-05,19.038709677419355,10.922580645161291,38.1,24.84193548387097
