nta_code,NTAName,borough,year_month,date,borough_count,n_ntas,estimated_count
BX0902,Soundview-Clason Point,Bronx,2024-06,2024-06-01,1182.0,37,34.68222603669955
BX0902,Soundview-Clason Point,Bronx,2024-07,2024-07-01,1172.0,37,34.38880618867332
BX0902,Soundview-Clason Point,Bronx,2024-08,2024-08-01,1190.0,37,34.916961915120524
BX0902,Soundview-Clason Point,Bronx,2024-09,2024-09-01,1734.0,37,50.87900164774705
BX0902,Soundview-Clason Point,Bronx,2024-10,2024-10-01,1859.0,37,54.54674974807484
BX0902,Soundview-Clason Point,Bronx,2024-11,2024-11-01,1678.0,37,49.235850498800204
BX0902,Soundview-Clason Point,Bronx,2024-12,2024-12-01,1611.0,37,47.26993751702451
BX0902,Soundview-Clason Point,Bronx,2025-01,2025-01-01,1430.0,37,41.959038267749875
BX0902,Soundview-Clason Point,Bronx,2025-02,2025-02-01,1161.0,37,34.066044355844475
BX0902,Soundview-Clason Point,Bronx,2025-03,2025-03-01,1419.0,37,41.63627643492103
BX0902,Soundview-Clason Point,Bronx,2025-04,2025-04-01,1577.0,37,46.27231003373535
BX0902,Soundview-Clason Point,Bronx,2025-05,2025-05-01,1711.0,37,50.204135997286734
BX0902,Soundview-Clason Point,Bronx,2025-06,2025-06-01,1244.0,37,36.501429094462125
BX0902,Soundview-Clason Point,Bronx,2025-07,2025-07-01,1061.0,37,31.13184587558225
BX0902,Soundview-Clason Point,Bronx,2025-08,2025-08-01,1126.0,37,33.0390748877527
BX0902,Soundview-Clason Point,Bronx,2025-09,2025-09-01,1545.0,37,45.333366520051435
BX0902,Soundview-Clason Point,Bronx,2025-10,2025-10-01,1571.0,37,46.096258124919615
BX0902,Soundview-Clason Point,Bronx,2025-11,2025-11-01,56.0,37,1.6431511489468482
BX0903,Castle Hill-Unionport,Bronx,2022-03,2022-03-01,1406.0,37,37.438987479707116
BX0903,Castle Hill-Unionport,Bronx,2022-04,2022-04-01,1290.0,37,34.350137872562
BX0903,Castle Hill-Unionport,Bronx,2022-05,2022-05-01,1789.0,37,47.63751678605692
BX0903,Castle Hill-Unionport,Bronx,2022-06,2022-06-01,1309.0,37,34.85607013580129
BX0903,Castle Hill-Unionport,Bronx,2022-07,2022-07-01,1060.0,37,28.225694685981182
BX0903,Castle Hill-Unionport,Bronx,2022-08,2022-08-01,1153.0,37,30.702099974468208
BX0903,Castle Hill-Unionport,Bronx,2022-09,2022-09-01,1672.0,37,44.52203916505711
BX0903,Castle Hill-Unionport,Bronx,2022-10,2022-10-01,1910.0,37,50.85950646247552
BX0903,Castle Hill-Unionport,Bronx,2022-11,2022-11-01,1729.0,37,46.039835954774965
BX0903,Castle Hill-Unionport,Bronx,2022-12,2022-12-01,1476.0,37,39.30294844953606
BX0903,Castle Hill-Unionport,Bronx,2023-01,2023-01-01,1491.0,37,39.702368657356544
BX0903,Castle Hill-Unionport,Bronx,2023-02,2023-02-01,1464.0,37,38.98341228327967
BX0903,Castle Hill-Unionport,Bronx,2023-03,2023-03-01,1657.0,37,44.12261895723662
BX0903,Castle Hill-Unionport,Bronx,2023-04,2023-04-01,1622.0,37,43.19063847232215
BX0903,Castle Hill-Unionport,Bronx,2023-05,2023-05-01,1721.0,37,45.82681184393737
BX0903,Castle Hill-Unionport,Bronx,2023-06,2023-06-01,1479.0,37,39.38283249110016
BX0903,Castle Hill-Unionport,Bronx,2023-07,2023-07-01,1212.0,37,32.27315279189546
BX0903,Castle Hill-Unionport,Bronx,2023-08,2023-08-01,1134.0,37,30.196167711228924
BX0903,Castle Hill-Unionport,Bronx,2023-09,2023-09-01,1473.0,37,39.22306440797196
BX0903,Castle Hill-Unionport,Bronx,2023-10,2023-10-01,1733.0,37,46.14634801019376
BX0903,Castle Hill-Unionport,Bronx,2023-11,2023-11-01,1720.0,37,45.80018383008267
BX0903,Castle Hill-Unionport,Bronx,2023-12,2023-12-01,1469.0,37,39.116552352553164
BX0903,Castle Hill-Unionport,Bronx,2024-01,2024-01-01,1413.0,37,37.625383576690005
BX0903,Castle Hill-Unionport,Bronx,2024-02,2024-02-01,1226.0,37,32.645944985861256
BX0903,Castle Hill-Unionport,Bronx,2024-03,2024-03-01,1359.0,37,36.18747082853625
BX0903,Castle Hill-Unionport,Bronx,2024-04,2024-04-01,1371.0,37,36.50700699479264
BX0903,Castle Hill-Unionport,Bronx,2024-05,2024-05-01,1732.0,37,46.119719996339064
BX0903,Castle Hill-Unionport,Bronx,2024-06,2024-06-01,1182.0,37,31.474312376254485
BX0903,Castle Hill-Unionport,Bronx,2024-07,2024-07-01,1172.0,37,31.208032237707496
BX0903,Castle Hill-Unionport,Bronx,2024-08,2024-08-01,1190.0,37,31.68733648709208
BX0903,Castle Hill-Unionport,Bronx,2024-09,2024-09-01,1734.0,37,46.17297602404846
BX0903,Castle Hill-Unionport,Bronx,2024-10,2024-10-01,1859.0,37,49.501477755885865
BX0903,Castle Hill-Unionport,Bronx,2024-11,2024-11-01,1678.0,37,44.6818072481853
BX0903,Castle Hill-Unionport,Bronx,2024-12,2024-12-01,1611.0,37,42.897730319920456
BX0903,Castle Hill-Unionport,Bronx,2025-01,2025-01-01,1430.0,37,38.0780598122199
BX0903,Castle Hill-Unionport,Bronx,2025-02,2025-02-01,1161.0,37,30.915124085305802
BX0903,Castle Hill-Unionport,Bronx,2025-03,2025-03-01,1419.0,37,37.785151659818204
BX0903,Castle Hill-Unionport,Bronx,2025-04,2025-04-01,1577.0,37,41.992377848860684
BX0903,Castle Hill-Unionport,Bronx,2025-05,2025-05-01,1711.0,37,45.560531705390375
BX0903,Castle Hill-Unionport,Bronx,2025-06,2025-06-01,1244.0,37,33.12524923524584
BX0903,Castle Hill-Unionport,Bronx,2025-07,2025-07-01,1061.0,37,28.25232269983588
BX0903,Castle Hill-Unionport,Bronx,2025-08,2025-08-01,1126.0,37,29.98314360039133
BX0903,Castle Hill-Unionport,Bronx,2025-09,2025-09-01,1545.0,37,41.14028140551031
BX0903,Castle Hill-Unionport,Bronx,2025-10,2025-10-01,1571.0,37,41.832609765732485
BX0903,Castle Hill-Unionport,Bronx,2025-11,2025-11-01,56.0,37,1.4911687758631567
BX0904,Parkchester,Bronx,2022-03,2022-03-01,1406.0,37,28.25765296562528
BX0904,Parkchester,Bronx,2022-04,2022-04-01,1290.0,37,25.926296106441402
BX0904,Parkchester,Bronx,2022-05,2022-05-01,1789.0,37,35.95515018172377
BX0904,Parkchester,Bronx,2022-06,2022-06-01,1309.0,37,26.308156281652554
BX0904,Parkchester,Bronx,2022-07,2022-07-01,1060.0,37,21.30377819599061
BX0904,Parkchester,Bronx,2022-08,2022-08-01,1153.0,37,23.17288326412941
BX0904,Parkchester,Bronx,2022-09,2022-09-01,1672.0,37,33.60369541858142
BX0904,Parkchester,Bronx,2022-10,2022-10-01,1910.0,37,38.38699656070006
BX0904,Parkchester,Bronx,2022-11,2022-11-01,1729.0,37,34.74927594421487
BX0904,Parkchester,Bronx,2022-12,2022-12-01,1476.0,37,29.664506242719
BX0904,Parkchester,Bronx,2023-01,2023-01-01,1491.0,37,29.965974802096227
BX0904,Parkchester,Bronx,2023-02,2023-02-01,1464.0,37,29.423331395217218
BX0904,Parkchester,Bronx,2023-03,2023-03-01,1657.0,37,33.30222685920419
BX0904,Parkchester,Bronx,2023-04,2023-04-01,1622.0,37,32.59880022065733
BX0904,Parkchester,Bronx,2023-05,2023-05-01,1721.0,37,34.588492712547016
BX0904,Parkchester,Bronx,2023-06,2023-06-01,1479.0,37,29.724799954594445
BX0904,Parkchester,Bronx,2023-07,2023-07-01,1212.0,37,24.35865959767983
BX0904,Parkchester,Bronx,2023-08,2023-08-01,1134.0,37,22.791023088918255
BX0904,Parkchester,Bronx,2023-09,2023-09-01,1473.0,37,29.604212530843554
BX0904,Parkchester,Bronx,2023-10,2023-10-01,1733.0,37,34.8296675600488
BX0904,Parkchester,Bronx,2023-11,2023-11-01,1720.0,37,34.568394808588536
BX0904,Parkchester,Bronx,2023-12,2023-12-01,1469.0,37,29.52382091500963
BX0904,Parkchester,Bronx,2024-01,2024-01-01,1413.0,37,28.398338293334653
BX0904,Parkchester,Bronx,2024-02,2024-02-01,1226.0,37,24.640030253098573
BX0904,Parkchester,Bronx,2024-03,2024-03-01,1359.0,37,27.31305147957664
BX0904,Parkchester,Bronx,2024-04,2024-04-01,1371.0,37,27.55422632707842
BX0904,Parkchester,Bronx,2024-05,2024-05-01,1732.0,37,34.80956965609032
BX0904,Parkchester,Bronx,2024-06,2024-06-01,1182.0,37,23.755722478925378
BX0904,Parkchester,Bronx,2024-07,2024-07-01,1172.0,37,23.554743439340562
BX0904,Parkchester,Bronx,2024-08,2024-08-01,1190.0,37,23.91650571059323
BX0904,Parkchester,Bronx,2024-09,2024-09-01,1734.0,37,34.849765464007284
BX0904,Parkchester,Bronx,2024-10,2024-10-01,1859.0,37,37.3620034588175
BX0904,Parkchester,Bronx,2024-11,2024-11-01,1678.0,37,33.72428284233231
BX0904,Parkchester,Bronx,2024-12,2024-12-01,1611.0,37,32.37772327711403
BX0904,Parkchester,Bronx,2025-01,2025-01-01,1430.0,37,28.740002660628843
BX0904,Parkchester,Bronx,2025-02,2025-02-01,1161.0,37,23.333666495797264
BX0904,Parkchester,Bronx,2025-03,2025-03-01,1419.0,37,28.518925717085544
BX0904,Parkchester,Bronx,2025-04,2025-04-01,1577.0,37,31.694394542525654
BX0904,Parkchester,Bronx,2025-05,2025-05-01,1711.0,37,34.3875136729622
BX0904,Parkchester,Bronx,2025-06,2025-06-01,1244.0,37,25.001792524351245
BX0904,Parkchester,Bronx,2025-07,2025-07-01,1061.0,37,21.323876099949093
BX0904,Parkchester,Bronx,2025-08,2025-08-01,1126.0,37,22.6302398572504
BX0904,Parkchester,Bronx,2025-09,2025-09-01,1545.0,37,31.051261615854237
BX0904,Parkchester,Bronx,2025-10,2025-10-01,1571.0,37,31.573807118774763
BX0904,Parkchester,Bronx,2025-11,2025-11-01,56.0,37,1.1254826216749756
BX1001,Westchester Square,Bronx,2022-03,2022-03-01,1406.0,37,33.841601678545345
BX1001,Westchester Square,Bronx,2022-04,2022-04-01,1290.0,37,31.04954919297546
BX1001,Westchester Square,Bronx,2022-05,2022-05-01,1789.0,37,43.060188764521776
BX1001,Westchester Square,Bronx,2022-06,2022-06-01,1309.0,37,31.50686813457742
BX1001,Westchester Square,Bronx,2022-07,2022-07-01,1060.0,37,25.513583057793788
BX1001,Westchester Square,Bronx,2022-08,2022-08-01,1153.0,37,27.752038929845504
BX1001,Westchester Square,Bronx,2022-09,2022-09-01,1672.0,37,40.24406686097284
BX1001,Westchester Square,Bronx,2022-10,2022-10-01,1910.0,37,45.97258833998692
BX1001,Westchester Square,Bronx,2022-11,2022-11-01,1729.0,37,41.616023685778735
BX1001,Westchester Square,Bronx,2022-12,2022-12-01,1476.0,37,35.526460937078895
BX1001,Westchester Square,Bronx,2023-01,2023-01-01,1491.0,37,35.88750220676466
BX1001,Westchester Square,Bronx,2023-02,2023-02-01,1464.0,37,35.23762792133029
BX1001,Westchester Square,Bronx,2023-03,2023-03-01,1657.0,37,39.88302559128708
BX1001,Westchester Square,Bronx,2023-04,2023-04-01,1622.0,37,39.040595962020305
BX1001,Westchester Square,Bronx,2023-05,2023-05-01,1721.0,37,41.423468341946325
BX1001,Westchester Square,Bronx,2023-06,2023-06-01,1479.0,37,35.59866919101605
BX1001,Westchester Square,Bronx,2023-07,2023-07-01,1212.0,37,29.1721345906095
BX1001,Westchester Square,Bronx,2023-08,2023-08-01,1134.0,37,27.294719988243543
BX1001,Westchester Square,Bronx,2023-09,2023-09-01,1473.0,37,35.454252683141746
BX1001,Westchester Square,Bronx,2023-10,2023-10-01,1733.0,37,41.71230135769493
BX1001,Westchester Square,Bronx,2023-11,2023-11-01,1720.0,37,41.399398923967276
BX1001,Westchester Square,Bronx,2023-12,2023-12-01,1469.0,37,35.35797501122554
BX1001,Westchester Square,Bronx,2024-01,2024-01-01,1413.0,37,34.0100876043987
BX1001,Westchester Square,Bronx,2024-02,2024-02-01,1226.0,37,29.50910644231621
BX1001,Westchester Square,Bronx,2024-03,2024-03-01,1359.0,37,32.71033903352996
BX1001,Westchester Square,Bronx,2024-04,2024-04-01,1371.0,37,32.99917204927857
BX1001,Westchester Square,Bronx,2024-05,2024-05-01,1732.0,37,41.688231939715884
BX1001,Westchester Square,Bronx,2024-06,2024-06-01,1182.0,37,28.45005205123798
BX1001,Westchester Square,Bronx,2024-07,2024-07-01,1172.0,37,28.20935787144747
BX1001,Westchester Square,Bronx,2024-08,2024-08-01,1190.0,37,28.642607395070385
BX1001,Westchester Square,Bronx,2024-09,2024-09-01,1734.0,37,41.73637077567399
BX1001,Westchester Square,Bronx,2024-10,2024-10-01,1859.0,37,44.74504802305533
BX1001,Westchester Square,Bronx,2024-11,2024-11-01,1678.0,37,40.38848336884715
BX1001,Westchester Square,Bronx,2024-12,2024-12-01,1611.0,37,38.775832364250746
BX1001,Westchester Square,Bronx,2025-01,2025-01-01,1430.0,37,34.41926771004256
BX1001,Westchester Square,Bronx,2025-02,2025-02-01,1161.0,37,27.94459427367791
BX1001,Westchester Square,Bronx,2025-03,2025-03-01,1419.0,37,34.154504112273
BX1001,Westchester Square,Bronx,2025-04,2025-04-01,1577.0,37,37.95747215296302
BX1001,Westchester Square,Bronx,2025-05,2025-05-01,1711.0,37,41.18277416215582
BX1001,Westchester Square,Bronx,2025-06,2025-06-01,1244.0,37,29.942355965939125
BX1001,Westchester Square,Bronx,2025-07,2025-07-01,1061.0,37,25.537652475772838
BX1001,Westchester Square,Bronx,2025-08,2025-08-01,1126.0,37,27.102164644411136
BX1001,Westchester Square,Bronx,2025-09,2025-09-01,1545.0,37,37.187250777633395
BX1001,Westchester Square,Bronx,2025-10,2025-10-01,1571.0,37,37.81305564508872
BX1001,Westchester Square,Bronx,2025-11,2025-11-01,56.0,37,1.3478874068268416
BX1002,Throgs Neck-Schuylerville,Bronx,2022-03,2022-03-01,1406.0,37,28.201900397866755
BX1002,Throgs Neck-Schuylerville,Bronx,2022-04,2022-04-01,1290.0,37,25.875143323789555
BX1002,Throgs Neck-Schuylerville,Bronx,2022-05,2022-05-01,1789.0,37,35.88421039244923
BX1002,Throgs Neck-Schuylerville,Bronx,2022-06,2022-06-01,1309.0,37,26.25625008592289
BX1002,Throgs Neck-Schuylerville,Bronx,2022-07,2022-07-01,1060.0,37,21.261745676912348
BX1002,Throgs Neck-Schuylerville,Bronx,2022-08,2022-08-01,1153.0,37,23.127162986301826
BX1002,Throgs Neck-Schuylerville,Bronx,2022-09,2022-09-01,1672.0,37,33.537395067733435
BX1002,Throgs Neck-Schuylerville,Bronx,2022-10,2022-10-01,1910.0,37,38.31125871971942
BX1002,Throgs Neck-Schuylerville,Bronx,2022-11,2022-11-01,1729.0,37,34.68071535413344
BX1002,Throgs Neck-Schuylerville,Bronx,2022-12,2022-12-01,1476.0,37,29.605977942568515
BX1002,Throgs Neck-Schuylerville,Bronx,2023-01,2023-01-01,1491.0,37,29.906851702147463
BX1002,Throgs Neck-Schuylerville,Bronx,2023-02,2023-02-01,1464.0,37,29.365278934905355
BX1002,Throgs Neck-Schuylerville,Bronx,2023-03,2023-03-01,1657.0,37,33.23652130815449
BX1002,Throgs Neck-Schuylerville,Bronx,2023-04,2023-04-01,1622.0,37,32.53448253580361
BX1002,Throgs Neck-Schuylerville,Bronx,2023-05,2023-05-01,1721.0,37,34.52024934902467
BX1002,Throgs Neck-Schuylerville,Bronx,2023-06,2023-06-01,1479.0,37,29.666152694484303
BX1002,Throgs Neck-Schuylerville,Bronx,2023-07,2023-07-01,1212.0,37,24.310599773979025
BX1002,Throgs Neck-Schuylerville,Bronx,2023-08,2023-08-01,1134.0,37,22.74605622416849
BX1002,Throgs Neck-Schuylerville,Bronx,2023-09,2023-09-01,1473.0,37,29.545803190652723
BX1002,Throgs Neck-Schuylerville,Bronx,2023-10,2023-10-01,1733.0,37,34.76094835668783
BX1002,Throgs Neck-Schuylerville,Bronx,2023-11,2023-11-01,1720.0,37,34.500191098386075
BX1002,Throgs Neck-Schuylerville,Bronx,2023-12,2023-12-01,1469.0,37,29.465570188098337
BX1002,Throgs Neck-Schuylerville,Bronx,2024-01,2024-01-01,1413.0,37,28.34230815233693
BX1002,Throgs Neck-Schuylerville,Bronx,2024-02,2024-02-01,1226.0,37,24.591415282919375
BX1002,Throgs Neck-Schuylerville,Bronx,2024-03,2024-03-01,1359.0,37,27.259162617852716
BX1002,Throgs Neck-Schuylerville,Bronx,2024-04,2024-04-01,1371.0,37,27.499861625515877
BX1002,Throgs Neck-Schuylerville,Bronx,2024-05,2024-05-01,1732.0,37,34.74089010604923
BX1002,Throgs Neck-Schuylerville,Bronx,2024-06,2024-06-01,1182.0,37,23.708852254821128
BX1002,Throgs Neck-Schuylerville,Bronx,2024-07,2024-07-01,1172.0,37,23.50826974843516
BX1002,Throgs Neck-Schuylerville,Bronx,2024-08,2024-08-01,1190.0,37,23.869318259929898
BX1002,Throgs Neck-Schuylerville,Bronx,2024-09,2024-09-01,1734.0,37,34.781006607326425
BX1002,Throgs Neck-Schuylerville,Bronx,2024-10,2024-10-01,1859.0,37,37.28828793715099
BX1002,Throgs Neck-Schuylerville,Bronx,2024-11,2024-11-01,1678.0,37,33.65774457156502
BX1002,Throgs Neck-Schuylerville,Bronx,2024-12,2024-12-01,1611.0,37,32.31384177877905
BX1002,Throgs Neck-Schuylerville,Bronx,2025-01,2025-01-01,1430.0,37,28.68329841319307
BX1002,Throgs Neck-Schuylerville,Bronx,2025-02,2025-02-01,1161.0,37,23.2876289914106
BX1002,Throgs Neck-Schuylerville,Bronx,2025-03,2025-03-01,1419.0,37,28.46265765616851
BX1002,Throgs Neck-Schuylerville,Bronx,2025-04,2025-04-01,1577.0,37,31.631861257066767
BX1002,Throgs Neck-Schuylerville,Bronx,2025-05,2025-05-01,1711.0,37,34.3196668426387
BX1002,Throgs Neck-Schuylerville,Bronx,2025-06,2025-06-01,1244.0,37,24.95246379441411
BX1002,Throgs Neck-Schuylerville,Bronx,2025-07,2025-07-01,1061.0,37,21.281803927550943
BX1002,Throgs Neck-Schuylerville,Bronx,2025-08,2025-08-01,1126.0,37,22.58559021905972
BX1002,Throgs Neck-Schuylerville,Bronx,2025-09,2025-09-01,1545.0,37,30.989997236631677
BX1002,Throgs Neck-Schuylerville,Bronx,2025-10,2025-10-01,1571.0,37,31.511511753235187
BX1002,Throgs Neck-Schuylerville,Bronx,2025-11,2025-11-01,56.0,37,1.123262035761407
BX1003,Pelham Bay-Country Club-City Island,Bronx,2022-03,2022-03-01,1406.0,37,35.150566010663766
BX1003,Pelham Bay-Country Club-City Island,Bronx,2022-04,2022-04-01,1290.0,37,32.25051931277117
BX1003,Pelham Bay-Country Club-City Island,Bronx,2022-05,2022-05-01,1789.0,37,44.72572019422296
BX1003,Pelham Bay-Country Club-City Island,Bronx,2022-06,2022-06-01,1309.0,37,32.72552696156392
BX1003,Pelham Bay-Country Club-City Island,Bronx,2022-07,2022-07-01,1060.0,37,26.500426722122047
BX1003,Pelham Bay-Country Club-City Island,Bronx,2022-08,2022-08-01,1153.0,37,28.825464160949736
BX1003,Pelham Bay-Country Club-City Island,Bronx,2022-09,2022-09-01,1672.0,37,41.80067309376232
BX1003,Pelham Bay-Country Club-City Island,Bronx,2022-10,2022-10-01,1910.0,37,47.75076890495576
BX1003,Pelham Bay-Country Club-City Island,Bronx,2022-11,2022-11-01,1729.0,37,43.22569604014058
BX1003,Pelham Bay-Country Club-City Island,Bronx,2022-12,2022-12-01,1476.0,37,36.900594190426546
BX1003,Pelham Bay-Country Club-City Island,Bronx,2023-01,2023-01-01,1491.0,37,37.27560022894714
BX1003,Pelham Bay-Country Club-City Island,Bronx,2023-02,2023-02-01,1464.0,37,36.60058935961007
BX1003,Pelham Bay-Country Club-City Island,Bronx,2023-03,2023-03-01,1657.0,37,41.425667055241725
BX1003,Pelham Bay-Country Club-City Island,Bronx,2023-04,2023-04-01,1622.0,37,40.550652965360335
BX1003,Pelham Bay-Country Club-City Island,Bronx,2023-05,2023-05-01,1721.0,37,43.025692819596266
BX1003,Pelham Bay-Country Club-City Island,Bronx,2023-06,2023-06-01,1479.0,37,36.975595398130665
BX1003,Pelham Bay-Country Club-City Island,Bronx,2023-07,2023-07-01,1212.0,37,30.300487912464074
BX1003,Pelham Bay-Country Club-City Island,Bronx,2023-08,2023-08-01,1134.0,37,28.35045651215698
BX1003,Pelham Bay-Country Club-City Island,Bronx,2023-09,2023-09-01,1473.0,37,36.825592982722426
BX1003,Pelham Bay-Country Club-City Island,Bronx,2023-10,2023-10-01,1733.0,37,43.32569765041274
BX1003,Pelham Bay-Country Club-City Island,Bronx,2023-11,2023-11-01,1720.0,37,43.000692417028226
BX1003,Pelham Bay-Country Club-City Island,Bronx,2023-12,2023-12-01,1469.0,37,36.72559137245027
BX1003,Pelham Bay-Country Club-City Island,Bronx,2024-01,2024-01-01,1413.0,37,35.325568828640044
BX1003,Pelham Bay-Country Club-City Island,Bronx,2024-02,2024-02-01,1226.0,37,30.65049354841663
BX1003,Pelham Bay-Country Club-City Island,Bronx,2024-03,2024-03-01,1359.0,37,33.97554708996591
BX1003,Pelham Bay-Country Club-City Island,Bronx,2024-04,2024-04-01,1371.0,37,34.275551920782384
BX1003,Pelham Bay-Country Club-City Island,Bronx,2024-05,2024-05-01,1732.0,37,43.3006972478447
BX1003,Pelham Bay-Country Club-City Island,Bronx,2024-06,2024-06-01,1182.0,37,29.550475835422883
BX1003,Pelham Bay-Country Club-City Island,Bronx,2024-07,2024-07-01,1172.0,37,29.300471809742486
BX1003,Pelham Bay-Country Club-City Island,Bronx,2024-08,2024-08-01,1190.0,37,29.7504790559672
BX1003,Pelham Bay-Country Club-City Island,Bronx,2024-09,2024-09-01,1734.0,37,43.35069805298078
BX1003,Pelham Bay-Country Club-City Island,Bronx,2024-10,2024-10-01,1859.0,37,46.47574837398574
BX1003,Pelham Bay-Country Club-City Island,Bronx,2024-11,2024-11-01,1678.0,37,41.95067550917056
BX1003,Pelham Bay-Country Club-City Island,Bronx,2024-12,2024-12-01,1611.0,37,40.2756485371119
BX1003,Pelham Bay-Country Club-City Island,Bronx,2025-01,2025-01-01,1430.0,37,35.75057567229672
BX1003,Pelham Bay-Country Club-City Island,Bronx,2025-02,2025-02-01,1161.0,37,29.025467381494053
BX1003,Pelham Bay-Country Club-City Island,Bronx,2025-03,2025-03-01,1419.0,37,35.47557124404828
BX1003,Pelham Bay-Country Club-City Island,Bronx,2025-04,2025-04-01,1577.0,37,39.425634849798556
BX1003,Pelham Bay-Country Club-City Island,Bronx,2025-05,2025-05-01,1711.0,37,42.77568879391587
BX1003,Pelham Bay-Country Club-City Island,Bronx,2025-06,2025-06-01,1244.0,37,31.100500794641345
BX1003,Pelham Bay-Country Club-City Island,Bronx,2025-07,2025-07-01,1061.0,37,26.525427124690086
BX1003,Pelham Bay-Country Club-City Island,Bronx,2025-08,2025-08-01,1126.0,37,28.150453291612664
BX1003,Pelham Bay-Country Club-City Island,Bronx,2025-09,2025-09-01,1545.0,37,38.625621967621285
BX1003,Pelham Bay-Country Club-City Island,Bronx,2025-10,2025-10-01,1571.0,37,39.27563243439032
BX1003,Pelham Bay-Country Club-City Island,Bronx,2025-11,2025-11-01,56.0,37,1.4000225438102212
BX1004,Co-op City,Bronx,2022-03,2022-03-01,1406.0,37,24.114744638066018
BX1004,Co-op City,Bronx,2022-04,2022-04-01,1290.0,37,22.125192448865693
BX1004,Co-op City,Bronx,2022-05,2022-05-01,1789.0,37,30.683697124822267
BX1004,Co-op City,Bronx,2022-06,2022-06-01,1309.0,37,22.451067376407124
BX1004,Co-op City,Bronx,2022-07,2022-07-01,1060.0,37,18.18039069441677
BX1004,Co-op City,Bronx,2022-08,2022-08-01,1153.0,37,19.775462708172203
BX1004,Co-op City,Bronx,2022-09,2022-09-01,1672.0,37,28.676993623646077
BX1004,Co-op City,Bronx,2022-10,2022-10-01,1910.0,37,32.75900587390191
BX1004,Co-op City,Bronx,2022-11,2022-11-01,1729.0,37,29.654618406270373
BX1004,Co-op City,Bronx,2022-12,2022-12-01,1476.0,37,25.315336476376558
BX1004,Co-op City,Bronx,2023-01,2023-01-01,1491.0,37,25.572606156014533
BX1004,Co-op City,Bronx,2023-02,2023-02-01,1464.0,37,25.10952073266618
BX1004,Co-op City,Bronx,2023-03,2023-03-01,1657.0,37,28.4197239440081
BX1004,Co-op City,Bronx,2023-04,2023-04-01,1622.0,37,27.819428024852833
BX1004,Co-op City,Bronx,2023-05,2023-05-01,1721.0,37,29.517407910463454
BX1004,Co-op City,Bronx,2023-06,2023-06-01,1479.0,37,25.366790412304155
BX1004,Co-op City,Bronx,2023-07,2023-07-01,1212.0,37,20.78739011474823
BX1004,Co-op City,Bronx,2023-08,2023-08-01,1134.0,37,19.44958778063077
BX1004,Co-op City,Bronx,2023-09,2023-09-01,1473.0,37,25.263882540448964
BX1004,Co-op City,Bronx,2023-10,2023-10-01,1733.0,37,29.723223654173832
BX1004,Co-op City,Bronx,2023-11,2023-11-01,1720.0,37,29.50025659848759
BX1004,Co-op City,Bronx,2023-12,2023-12-01,1469.0,37,25.195277292545505
BX1004,Co-op City,Bronx,2024-01,2024-01-01,1413.0,37,24.23480382189707
BX1004,Co-op City,Bronx,2024-02,2024-02-01,1226.0,37,21.02750848241034
BX1004,Co-op City,Bronx,2024-03,2024-03-01,1359.0,37,23.308632975200368
BX1004,Co-op City,Bronx,2024-04,2024-04-01,1371.0,37,23.514448718910746
BX1004,Co-op City,Bronx,2024-05,2024-05-01,1732.0,37,29.706072342197967
BX1004,Co-op City,Bronx,2024-06,2024-06-01,1182.0,37,20.272850755472284
BX1004,Co-op City,Bronx,2024-07,2024-07-01,1172.0,37,20.101337635713637
BX1004,Co-op City,Bronx,2024-08,2024-08-01,1190.0,37,20.410061251279203
BX1004,Co-op City,Bronx,2024-09,2024-09-01,1734.0,37,29.740374966149698
BX1004,Co-op City,Bronx,2024-10,2024-10-01,1859.0,37,31.884288963132807
BX1004,Co-op City,Bronx,2024-11,2024-11-01,1678.0,37,28.779901495501264
BX1004,Co-op City,Bronx,2024-12,2024-12-01,1611.0,37,27.630763593118317
BX1004,Co-op City,Bronx,2025-01,2025-01-01,1430.0,37,24.526376125486774
BX1004,Co-op City,Bronx,2025-02,2025-02-01,1161.0,37,19.91267320397912
BX1004,Co-op City,Bronx,2025-03,2025-03-01,1419.0,37,24.33771169375226
BX1004,Co-op City,Bronx,2025-04,2025-04-01,1577.0,37,27.04761898593891
BX1004,Co-op City,Bronx,2025-05,2025-05-01,1711.0,37,29.345894790704804
BX1004,Co-op City,Bronx,2025-06,2025-06-01,1244.0,37,21.33623209797591
BX1004,Co-op City,Bronx,2025-07,2025-07-01,1061.0,37,18.197542006392634
BX1004,Co-op City,Bronx,2025-08,2025-08-01,1126.0,37,19.312377284823853
BX1004,Co-op City,Bronx,2025-09,2025-09-01,1545.0,37,26.498777002711236
BX1004,Co-op City,Bronx,2025-10,2025-10-01,1571.0,37,26.944711114083724
BX1004,Co-op City,Bronx,2025-11,2025-11-01,56.0,37,0.9604734706484331
BX1101,Pelham Parkway-Van Nest,Bronx,2022-03,2022-03-01,1406.0,37,40.04739640334674
BX1101,Pelham Parkway-Van Nest,Bronx,2022-04,2022-04-01,1290.0,37,36.743343784009454
BX1101,Pelham Parkway-Van Nest,Bronx,2022-05,2022-05-01,1789.0,37,50.95646668960691
BX1101,Pelham Parkway-Van Nest,Bronx,2022-06,2022-06-01,1309.0,37,37.284524816487114
BX1101,Pelham Parkway-Van Nest,Bronx,2022-07,2022-07-01,1060.0,37,30.19220496980622
