nta_code,time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max
BK1771,2023-01-20,9.1,2.4,1.3,33.2
BK1771,2023-01-21,6.0,-1.6,0.3,21.9
BK1771,2023-01-22,5.9,-3.0,6.3,18.7
BK1771,2023-01-23,3.6,1.6,14.5,26.9
BK1771,2023-01-24,8.4,-0.6,0.0,30.6
BK1771,2023-01-25,10.9,-2.0,14.4,49.5
BK1771,2023-01-26,11.9,3.3,12.8,44.0
BK1771,2023-01-27,6.1,-0.6,0.0,20.3
BK1771,2023-01-28,10.9,0.2,0.0,25.8
BK1771,2023-01-29,10.3,1.1,0.0,23.3
BK1771,2023-01-30,10.9,2.3,0.0,15.6
BK1771,2023-01-31,6.6,0.9,1.9,21.0
BK1771,2023-02-01,3.3,-3.2,1.2,17.0
BK1771,2023-02-02,3.9,-4.2,0.0,21.2
BK1771,2023-02-03,0.9,-10.9,0.0,43.5
BK1771,2023-02-04,-4.0,-16.2,0.0,43.8
BK1771,2023-02-05,8.9,-3.7,0.0,20.5
BK1771,2023-02-06,10.1,-0.6,0.0,31.4
BK1771,2023-02-07,4.2,-4.0,3.6,23.7
BK1771,2023-02-08,10.4,1.4,2.5,24.0
BK1771,2023-02-09,11.6,-0.8,0.0,27.7
BK1771,2023-02-10,14.5,6.4,0.0,31.3
BK1771,2023-02-11,6.7,0.9,0.0,25.8
BK1771,2023-02-12,6.7,-0.5,0.4,19.5
BK1771,2023-02-13,12.6,2.6,1.7,26.9
BK1771,2023-02-14,11.3,2.8,0.0,25.3
BK1771,2023-02-15,15.8,3.5,0.0,28.1
BK1771,2023-02-16,17.9,9.3,2.7,20.3
BK1771,2023-02-17,15.6,0.6,11.9,43.1
BK1771,2023-02-18,5.3,-2.7,0.0,31.7
BK1771,2023-02-19,8.3,-0.2,0.0,33.6
BK1771,2023-02-20,15.8,6.2,0.3,22.0
BK1771,2023-02-21,8.1,2.2,4.6,19.0
BK1771,2023-02-22,5.9,0.1,3.9,15.2
BK1771,2023-02-23,8.1,3.0,0.4,19.4
BK1771,2023-02-24,7.7,-1.8,0.0,35.0
BK1771,2023-02-25,0.8,-5.3,0.6,21.7
BK1771,2023-02-26,10.1,-4.0,0.0,33.2
BK1771,2023-02-27,4.8,-1.6,3.4,27.1
BK1771,2023-02-28,2.8,0.3,13.7,31.0
BK1771,2023-03-01,5.4,-2.3,0.9,22.4
BK1771,2023-03-02,14.1,2.7,1.2,26.4
BK1771,2023-03-03,7.3,-0.9,2.8,34.9
BK1771,2023-03-04,8.1,3.4,47.5,44.9
BK1771,2023-03-05,12.2,-0.3,0.3,29.8
BK1771,2023-03-06,10.7,1.2,0.0,25.0
BK1771,2023-03-07,7.6,1.4,2.8,38.6
BK1771,2023-03-08,9.3,-2.1,0.0,34.7
BK1771,2023-03-09,10.8,-0.6,0.0,22.5
BK1771,2023-03-10,7.4,-1.1,6.8,17.2
BK1771,2023-03-11,7.1,1.9,14.0,26.4
BK1771,2023-03-12,7.7,-0.9,0.0,19.8
BK1771,2023-03-13,6.3,4.0,16.2,26.8
BK1771,2023-03-14,3.8,1.1,16.1,50.6
BK1771,2023-03-15,7.1,1.1,0.0,39.7
BK1771,2023-03-16,13.2,-1.0,0.0,20.3
BK1771,2023-03-17,13.8,3.0,0.0,23.3
BK1771,2023-03-18,10.9,3.5,1.1,28.1
BK1771,2023-03-19,3.8,-2.5,0.0,29.2
BK1771,2023-03-20,8.6,-2.6,0.0,18.8
BK1771,2023-03-21,14.5,-0.1,0.0,19.5
BK1771,2023-03-22,11.8,2.7,0.0,28.8
BK1771,2023-03-23,14.9,5.8,1.7,22.8
BK1771,2023-03-24,13.6,5.6,0.7,21.5
BK1771,2023-03-25,8.6,2.8,9.9,35.9
BK1771,2023-03-26,14.9,4.3,0.0,26.2
BK1771,2023-03-27,13.7,1.9,1.9,25.4
BK1771,2023-03-28,10.7,3.2,1.0,22.8
BK1771,2023-03-29,9.8,0.1,0.0,26.0
BK1771,2023-03-30,7.5,-1.2,0.1,31.3
BK1771,2023-03-31,11.2,0.6,0.0,31.2
BK1771,2023-04-01,19.2,11.6,10.0,29.4
BK1771,2023-04-02,10.6,3.3,0.6,38.3
BK1771,2023-04-03,11.1,0.0,0.0,39.4
BK1771,2023-04-04,16.5,7.1,0.0,24.3
BK1771,2023-04-05,13.1,9.9,0.2,24.3
BK1771,2023-04-06,24.2,11.2,3.7,20.9
BK1771,2023-04-07,13.9,7.0,0.9,23.1
BK1771,2023-04-08,9.5,2.0,0.0,20.8
BK1771,2023-04-09,10.9,1.9,0.0,25.9
BK1771,2023-04-10,15.4,2.5,0.0,23.7
BK1771,2023-04-11,23.0,6.7,0.0,28.3
BK1771,2023-04-12,28.0,14.3,0.0,27.1
BK1771,2023-04-13,29.5,12.6,0.0,19.5
BK1771,2023-04-14,27.7,14.8,0.0,24.5
BK1771,2023-04-15,19.1,13.5,13.1,19.6
BK1771,2023-04-16,19.7,12.0,0.0,18.6
BK1771,2023-04-17,19.9,11.4,1.8,27.0
BK1771,2023-04-18,14.8,7.2,0.0,40.3
BK1771,2023-04-19,17.4,4.9,0.0,25.8
BK1771,2023-04-20,14.4,5.8,0.0,16.8
BK1771,2023-04-21,17.5,7.8,0.0,25.6
BK1771,2023-04-22,18.5,10.0,10.1,30.3
BK1771,2023-04-23,19.5,11.2,20.2,22.3
BK1771,2023-04-24,15.1,6.4,0.0,24.5
BK1771,2023-04-25,14.8,5.6,0.5,12.8
BK1771,2023-04-26,13.3,5.7,0.0,22.3
BK1771,2023-04-27,13.1,7.4,0.3,18.4
BK1771,2023-04-28,12.5,7.4,4.3,25.4
BK1771,2023-04-29,12.4,8.9,47.7,34.3
BK1771,2023-04-30,14.8,10.6,25.6,31.3
BK1771,2023-05-01,15.8,8.0,1.0,40.3
BK1771,2023-05-02,13.4,8.6,1.7,28.8
BK1771,2023-05-03,12.6,6.2,0.9,14.9
BK1771,2023-05-04,13.7,6.6,2.7,17.4
BK1771,2023-05-05,15.8,7.2,2.8,13.3
BK1771,2023-05-06,21.0,6.7,0.0,17.7
BK1771,2023-05-07,22.3,8.1,0.1,25.2
BK1771,2023-05-08,23.4,12.9,0.0,22.9
BK1771,2023-05-09,18.0,9.8,0.0,19.7
BK1771,2023-05-10,19.5,8.2,0.0,24.1
BK1771,2023-05-11,23.5,9.6,0.0,24.4
BK1771,2023-05-12,27.5,13.8,0.0,18.8
BK1771,2023-05-13,26.5,17.6,0.0,18.6
BK1771,2023-05-14,21.9,12.6,0.0,23.8
BK1771,2023-05-15,23.5,9.9,0.0,22.2
BK1771,2023-05-16,26.9,13.2,0.0,25.0
BK1771,2023-05-17,19.4,10.9,0.0,27.6
BK1771,2023-05-18,13.7,6.8,0.0,23.3
BK1771,2023-05-19,18.5,11.2,0.0,33.6
BK1771,2023-05-20,17.7,13.9,28.5,19.2
BK1771,2023-05-21,21.3,13.3,0.3,24.8
BK1771,2023-05-22,22.2,12.7,0.1,21.1
BK1771,2023-05-23,18.2,10.9,0.0,22.1
BK1771,2023-05-24,20.3,9.1,1.2,26.2
BK1771,2023-05-25,18.9,9.9,0.0,27.8
BK1771,2023-05-26,21.6,9.6,0.0,17.0
BK1771,2023-05-27,22.9,10.1,0.0,19.2
BK1771,2023-05-28,21.9,11.4,0.0,21.7
BK1771,2023-05-29,23.2,13.6,0.0,33.2
BK1771,2023-05-30,19.1,11.2,0.0,22.4
BK1771,2023-05-31,21.1,10.4,0.0,16.3
BK1771,2023-06-01,25.1,12.1,0.0,16.9
BK1771,2023-06-02,27.8,15.5,0.0,15.5
BK1771,2023-06-03,20.2,13.6,3.9,21.9
BK1771,2023-06-04,21.0,10.2,0.3,26.8
BK1771,2023-06-05,24.1,11.1,0.0,24.1
BK1771,2023-06-06,25.5,14.5,0.5,26.8
BK1771,2023-06-07,24.4,13.4,0.2,19.5
BK1771,2023-06-08,22.0,11.4,0.0,18.0
BK1771,2023-06-09,22.3,11.4,0.8,17.7
BK1771,2023-06-10,24.6,12.6,0.5,18.1
BK1771,2023-06-11,26.2,17.2,0.0,22.7
BK1771,2023-06-12,23.0,19.0,5.2,27.3
BK1771,2023-06-13,26.6,16.4,0.0,23.4
BK1771,2023-06-14,24.1,15.2,8.0,24.2
BK1771,2023-06-15,26.0,15.1,0.0,21.0
BK1771,2023-06-16,24.5,14.7,18.3,21.3
BK1771,2023-06-17,25.5,15.1,0.1,32.4
BK1771,2023-06-18,26.5,15.8,0.0,19.9
BK1771,2023-06-19,24.0,16.4,0.2,21.4
BK1771,2023-06-20,22.2,16.5,0.0,24.1
BK1771,2023-06-21,22.1,15.2,0.2,28.0
BK1771,2023-06-22,21.2,15.6,0.2,25.5
BK1771,2023-06-23,22.5,17.4,5.9,23.2
BK1771,2023-06-24,24.7,19.1,17.5,20.9
BK1771,2023-06-25,27.4,18.8,0.7,16.9
BK1771,2023-06-26,24.5,19.0,10.9,24.1
BK1771,2023-06-27,25.0,19.4,6.9,24.3
BK1771,2023-06-28,27.5,18.9,4.1,14.5
BK1771,2023-06-29,27.8,16.2,0.0,22.8
BK1771,2023-06-30,27.9,17.0,0.0,22.7
BK1771,2023-07-01,25.4,17.7,0.0,24.1
BK1771,2023-07-02,27.8,20.4,16.4,23.7
BK1771,2023-07-03,29.5,22.5,11.5,19.4
BK1771,2023-07-04,28.1,21.7,9.9,16.2
BK1771,2023-07-05,30.6,21.1,0.0,17.7
BK1771,2023-07-06,29.0,21.5,0.0,22.3
BK1771,2023-07-07,28.0,21.8,0.4,20.0
BK1771,2023-07-08,28.1,22.0,5.3,17.0
BK1771,2023-07-09,25.9,21.2,15.2,16.6
BK1771,2023-07-10,28.5,21.5,1.6,18.1
BK1771,2023-07-11,30.1,17.4,0.0,19.5
BK1771,2023-07-12,32.1,20.5,0.0,27.1
BK1771,2023-07-13,29.5,21.6,0.0,31.8
BK1771,2023-07-14,27.9,22.0,30.8,23.8
BK1771,2023-07-15,28.3,20.8,6.7,21.4
BK1771,2023-07-16,25.7,22.2,31.0,24.1
BK1771,2023-07-17,29.9,20.6,0.0,19.6
BK1771,2023-07-18,28.4,21.8,2.5,20.0
BK1771,2023-07-19,27.0,19.1,1.9,14.1
BK1771,2023-07-20,28.0,19.8,0.4,14.5
BK1771,2023-07-21,27.3,22.0,4.0,20.4
BK1771,2023-07-22,28.4,18.5,0.0,14.8
BK1771,2023-07-23,28.8,17.6,0.6,18.4
BK1771,2023-07-24,27.4,18.6,1.5,26.0
BK1771,2023-07-25,28.0,19.6,15.7,15.5
BK1771,2023-07-26,28.9,17.6,0.2,23.0
BK1771,2023-07-27,33.9,22.6,0.0,28.0
BK1771,2023-07-28,32.8,21.9,0.0,24.1
BK1771,2023-07-29,33.8,23.5,2.4,29.2
BK1771,2023-07-30,26.3,17.6,0.0,24.1
BK1771,2023-07-31,28.0,15.6,0.3,27.2
BK1771,2023-08-01,27.0,17.1,0.0,16.2
BK1771,2023-08-02,26.2,14.9,0.0,19.2
BK1771,2023-08-03,25.3,16.4,1.0,33.2
BK1771,2023-08-04,26.3,19.0,1.6,22.7
BK1771,2023-08-05,29.4,18.9,0.7,16.7
BK1771,2023-08-06,28.5,18.3,0.0,23.5
BK1771,2023-08-07,26.6,22.1,37.3,34.9
BK1771,2023-08-08,27.1,21.8,27.8,32.0
BK1771,2023-08-09,29.4,19.6,0.0,23.4
BK1771,2023-08-10,25.0,19.4,21.8,19.1
BK1771,2023-08-11,29.2,18.4,0.2,21.2
BK1771,2023-08-12,26.9,17.0,9.1,19.9
BK1771,2023-08-13,30.5,21.7,1.6,17.4
BK1771,2023-08-14,29.4,18.4,0.6,20.6
BK1771,2023-08-15,28.0,22.0,12.0,19.9
BK1771,2023-08-16,25.7,20.8,5.7,13.3
BK1771,2023-08-17,25.1,21.1,2.6,24.2
BK1771,2023-08-18,27.1,19.9,1.8,27.0
BK1771,2023-08-19,26.5,15.6,0.0,21.2
BK1771,2023-08-20,28.5,15.9,0.0,14.8
BK1771,2023-08-21,31.1,19.1,0.4,12.0
BK1771,2023-08-22,26.5,17.9,0.0,25.2
BK1771,2023-08-23,25.0,16.4,0.0,16.1
BK1771,2023-08-24,24.0,20.1,2.2,29.4
BK1771,2023-08-25,27.0,21.3,10.0,19.9
BK1771,2023-08-26,28.6,20.0,1.1,15.8
BK1771,2023-08-27,28.4,18.5,0.4,15.5
BK1771,2023-08-28,24.4,19.2,0.5,20.1
BK1771,2023-08-29,27.0,18.4,0.3,16.6
BK1771,2023-08-30,30.0,21.1,0.9,21.6
BK1771,2023-08-31,25.1,17.1,0.0,24.2
BK1771,2023-09-01,24.0,13.7,0.0,15.5
BK1771,2023-09-02,24.9,12.6,0.0,26.9
BK1771,2023-09-03,32.5,18.5,0.3,15.7
BK1771,2023-09-04,34.2,20.4,5.4,14.1
BK1771,2023-09-05,34.6,22.2,0.0,12.4
BK1771,2023-09-06,34.5,23.2,0.0,20.1
BK1771,2023-09-07,34.8,22.1,7.3,20.1
BK1771,2023-09-08,30.7,20.9,1.9,19.8
BK1771,2023-09-09,28.4,20.7,6.5,15.0
BK1771,2023-09-10,24.6,19.9,17.5,14.8
BK1771,2023-09-11,26.6,19.9,11.6,9.8
BK1771,2023-09-12,28.1,19.1,0.1,17.8
BK1771,2023-09-13,25.9,21.0,20.2,16.3
BK1771,2023-09-14,25.0,16.8,0.0,18.1
BK1771,2023-09-15,21.7,13.7,0.0,25.0
BK1771,2023-09-16,24.5,15.1,0.0,23.6
BK1771,2023-09-17,23.5,11.7,0.5,14.8
BK1771,2023-09-18,21.5,16.6,21.2,20.2
BK1771,2023-09-19,23.4,13.6,0.0,22.4
BK1771,2023-09-20,23.5,11.6,0.0,16.0
BK1771,2023-09-21,22.6,11.7,0.0,13.7
BK1771,2023-09-22,22.2,13.7,0.0,27.8
BK1771,2023-09-23,16.6,14.4,28.4,34.7
BK1771,2023-09-24,20.6,16.5,21.1,33.4
BK1771,2023-09-25,18.0,14.6,12.9,32.2
BK1771,2023-09-26,17.0,13.9,7.4,28.5
BK1771,2023-09-27,18.1,10.1,0.0,17.9
BK1771,2023-09-28,19.5,11.7,0.9,19.3
BK1771,2023-09-29,17.8,13.8,62.2,27.6
BK1771,2023-09-30,21.1,13.1,0.6,23.3
BK1771,2023-10-01,24.8,13.9,0.0,18.7
BK1771,2023-10-02,24.7,15.6,0.0,15.1
BK1771,2023-10-03,26.0,13.6,0.0,13.0
BK1771,2023-10-04,26.2,14.9,0.0,14.2
BK1771,2023-10-05,22.8,13.1,0.0,18.1
BK1771,2023-10-06,21.8,17.5,2.7,18.4
BK1771,2023-10-07,20.2,12.1,47.1,33.1
BK1771,2023-10-08,16.8,9.6,0.0,27.4
BK1771,2023-10-09,15.4,7.7,0.1,25.6
BK1771,2023-10-10,17.9,8.9,0.0,21.5
BK1771,2023-10-11,20.5,9.1,0.0,12.7
BK1771,2023-10-12,20.5,7.2,0.0,9.4
BK1771,2023-10-13,17.5,9.2,0.0,15.5
BK1771,2023-10-14,12.4,9.1,13.8,18.4
BK1771,2023-10-15,16.4,9.4,1.2,26.4
BK1771,2023-10-16,17.4,6.9,1.0,21.4
BK1771,2023-10-17,16.6,8.4,0.5,14.7
BK1771,2023-10-18,17.2,6.8,0.3,10.1
BK1771,2023-10-19,17.2,7.3,0.0,20.1
BK1771,2023-10-20,17.2,14.1,26.0,30.3
BK1771,2023-10-21,17.6,12.9,5.7,28.7
BK1771,2023-10-22,14.0,9.1,0.0,29.9
BK1771,2023-10-23,15.9,7.2,0.0,23.3
BK1771,2023-10-24,16.9,4.8,0.0,14.7
BK1771,2023-10-25,21.4,8.8,0.0,17.1
BK1771,2023-10-26,23.9,10.4,0.0,16.6
BK1771,2023-10-27,23.6,13.1,0.1,17.1
BK1771,2023-10-28,26.9,16.5,0.0,18.4
BK1771,2023-10-29,16.5,11.6,6.9,18.9
BK1771,2023-10-30,19.8,10.6,0.9,26.9
BK1771,2023-10-31,10.5,7.2,0.0,19.2
BK1771,2023-11-01,9.4,3.5,2.7,25.4
BK1771,2023-11-02,9.6,0.2,0.0,13.8
BK1771,2023-11-03,12.6,1.5,0.0,19.8
BK1771,2023-11-04,14.4,3.8,0.0,13.0
BK1771,2023-11-05,16.3,4.9,0.1,13.1
BK1771,2023-11-06,11.9,4.2,0.1,17.7
BK1771,2023-11-07,20.0,11.6,5.5,21.4
BK1771,2023-11-08,11.0,4.7,0.0,21.9
BK1771,2023-11-09,15.8,3.3,1.0,18.8
BK1771,2023-11-10,10.8,5.9,0.3,18.4
BK1771,2023-11-11,12.1,4.1,0.0,18.9
BK1771,2023-11-12,6.8,-0.1,0.0,14.9
BK1771,2023-11-13,8.4,-2.0,0.0,13.1
BK1771,2023-11-14,11.2,3.0,0.0,27.1
BK1771,2023-11-15,10.4,-0.5,0.0,16.6
BK1771,2023-11-16,16.9,3.2,0.0,12.6
BK1771,2023-11-17,18.1,5.2,0.0,19.6
BK1771,2023-11-18,13.9,3.7,0.9,27.0
BK1771,2023-11-19,12.2,1.0,0.0,22.1
BK1771,2023-11-20,6.9,-0.9,0.0,18.9
BK1771,2023-11-21,9.2,-0.3,7.6,38.3
BK1771,2023-11-22,14.4,8.1,22.3,45.1
BK1771,2023-11-23,11.1,5.3,0.0,23.5
BK1771,2023-11-24,9.9,0.2,0.0,24.1
BK1771,2023-11-25,4.0,-3.8,0.0,18.2
BK1771,2023-11-26,11.1,-2.8,5.7,38.8
BK1771,2023-11-27,13.3,3.0,9.4,46.4
BK1771,2023-11-28,4.1,-1.7,0.0,30.9
BK1771,2023-11-29,2.5,-4.2,0.0,23.9
BK1771,2023-11-30,9.6,-1.9,0.0,18.4
BK1771,2023-12-01,8.7,1.5,6.4,16.1
BK1771,2023-12-02,15.3,5.8,0.0,15.8
BK1771,2023-12-03,10.4,6.8,18.8,22.3
BK1771,2023-12-04,10.9,4.8,0.0,22.6
BK1771,2023-12-05,6.6,1.5,0.0,15.7
BK1771,2023-12-06,4.9,-1.6,0.0,22.6
BK1771,2023-12-07,3.8,-3.0,0.0,19.7
BK1771,2023-12-08,8.4,-1.8,0.0,12.0
BK1771,2023-12-09,12.9,3.8,0.0,15.1
BK1771,2023-12-10,16.1,6.8,28.9,36.9
BK1771,2023-12-11,14.4,2.8,28.0,32.9
BK1771,2023-12-12,6.0,-1.6,0.0,20.4
BK1771,2023-12-13,7.4,0.3,0.0,22.0
BK1771,2023-12-14,4.6,-3.0,0.0,14.2
BK1771,2023-12-15,11.8,0.1,0.0,20.2
BK1771,2023-12-16,11.5,2.2,0.0,14.0
BK1771,2023-12-17,13.3,7.3,16.5,28.7
BK1771,2023-12-18,15.4,6.3,70.8,52.6
BK1771,2023-12-19,6.2,-0.8,0.1,26.1
BK1771,2023-12-20,7.2,-3.5,0.0,18.6
BK1771,2023-12-21,4.2,-2.7,0.0,23.5
BK1771,2023-12-22,2.4,-5.5,0.0,12.3
BK1771,2023-12-23,6.2,-2.7,0.3,10.5
BK1771,2023-12-24,9.0,1.5,0.0,8.3
BK1771,2023-12-25,11.4,1.1,0.0,9.2
BK1771,2023-12-26,7.8,3.2,0.0,7.9
BK1771,2023-12-27,9.6,5.9,3.5,15.9
BK1771,2023-12-28,11.4,9.1,30.7,25.0
BK1771,2023-12-29,12.9,7.3,0.6,20.0
BK1771,2023-12-30,8.1,1.2,0.2,28.9
BK1771,2023-12-31,6.6,-1.4,0.0,16.7
BK1771,2024-01-01,7.6,0.9,0.0,16.6
BK1771,2024-01-02,5.6,-4.4,0.0,15.2
BK1771,2024-01-03,7.2,-2.0,0.0,14.3
BK1771,2024-01-04,6.8,-1.9,0.2,28.2
BK1771,2024-01-05,2.9,-5.2,0.0,26.0
BK1771,2024-01-06,3.3,-4.8,11.1,30.6
BK1771,2024-01-07,3.6,-0.2,7.5,29.8
BK1771,2024-01-08,6.4,-2.0,0.0,19.9
BK1771,2024-01-09,12.6,-4.3,29.7,63.5
BK1771,2024-01-10,13.4,5.8,37.0,50.3
BK1771,2024-01-11,8.1,0.6,0.0,24.1
BK1771,2024-01-12,7.9,-1.9,0.9,28.2
BK1771,2024-01-13,14.2,2.0,31.7,41.3
BK1771,2024-01-14,6.2,-3.7,0.7,40.3
BK1771,2024-01-15,-1.0,-5.5,1.0,12.9
BK1771,2024-01-16,0.3,-5.5,10.0,24.8
BK1771,2024-01-17,-4.1,-8.8,0.0,26.7
BK1771,2024-01-18,0.6,-6.3,0.3,19.5
BK1771,2024-01-19,-0.8,-4.3,3.0,18.7
BK1771,2024-01-20,-3.2,-8.1,0.0,27.8
BK1771,2024-01-21,-1.2,-7.4,0.0,25.5
BK1771,2024-01-22,3.1,-6.6,0.0,20.4
BK1771,2024-01-23,4.7,-1.4,1.3,21.2
BK1771,2024-01-24,6.8,0.8,3.0,11.5
BK1771,2024-01-25,12.2,7.1,5.6,23.9
BK1771,2024-01-26,9.2,3.0,4.6,22.4
BK1771,2024-01-27,8.9,2.8,0.0,14.4
BK1771,2024-01-28,5.1,2.6,22.3,29.8
BK1771,2024-01-29,5.9,0.2,1.0,30.0
BK1771,2024-01-30,4.0,-3.9,0.0,16.0
BK1771,2024-01-31,4.4,-0.6,0.4,14.0
BK1771,2024-02-01,8.7,-2.2,0.2,21.1
BK1771,2024-02-02,5.7,1.5,7.2,23.4
BK1771,2024-02-03,5.7,-3.3,0.0,27.0
BK1771,2024-02-04,7.2,-3.7,0.0,15.5
BK1771,2024-02-05,6.9,-3.3,0.0,25.4
BK1771,2024-02-06,5.4,-4.8,0.0,17.8
BK1771,2024-02-07,7.9,-3.5,0.0,13.8
BK1771,2024-02-08,8.7,-3.8,0.0,14.2
BK1771,2024-02-09,9.9,1.9,0.0,21.6
BK1771,2024-02-10,15.2,3.2,0.0,18.2
BK1771,2024-02-11,9.0,3.8,0.0,16.7
BK1771,2024-02-12,7.9,-1.4,0.0,11.4
BK1771,2024-02-13,3.2,-1.2,27.5,27.2
BK1771,2024-02-14,1.6,-4.1,0.0,30.9
BK1771,2024-02-15,2.3,-5.2,0.1,24.9
BK1771,2024-02-16,5.1,-1.4,0.0,33.3
BK1771,2024-02-17,2.0,-4.3,6.0,23.5
BK1771,2024-02-18,3.5,-5.7,0.0,29.6
BK1771,2024-02-19,4.0,-3.9,0.0,23.1
BK1771,2024-02-20,1.6,-6.2,0.0,14.9
BK1771,2024-02-21,4.4,-4.8,0.0,15.7
BK1771,2024-02-22,5.4,-5.1,0.4,25.0
BK1771,2024-02-23,9.0,2.8,3.1,14.3
BK1771,2024-02-24,5.8,-2.8,0.0,22.1
BK1771,2024-02-25,2.0,-6.8,0.0,19.4
BK1771,2024-02-26,9.1,-1.1,2.7,16.3
BK1771,2024-02-27,11.9,1.1,6.8,32.1
BK1771,2024-02-28,16.1,10.0,15.6,40.9
BK1771,2024-02-29,7.3,-2.7,0.4,38.5
BK1771,2024-03-01,4.7,-4.3,0.0,23.0
BK1771,2024-03-02,10.1,2.9,28.3,32.5
BK1771,2024-03-03,18.6,6.2,0.0,17.6
BK1771,2024-03-04,13.0,4.0,0.0,23.9
BK1771,2024-03-05,8.9,5.2,17.8,20.2
BK1771,2024-03-06,9.2,3.8,34.6,21.4
BK1771,2024-03-07,12.6,5.9,4.8,26.9
BK1771,2024-03-08,11.5,0.8,0.0,22.0
BK1771,2024-03-09,8.5,3.9,22.7,39.8
BK1771,2024-03-10,10.8,2.2,14.6,33.1
BK1771,2024-03-11,10.1,0.9,0.0,47.4
BK1771,2024-03-12,17.3,2.9,0.0,26.6
BK1771,2024-03-13,13.4,2.5,0.0,18.8
BK1771,2024-03-14,19.6,4.2,0.0,16.4
BK1771,2024-03-15,21.9,8.9,0.4,26.7
BK1771,2024-03-16,12.9,5.0,0.1,30.8
BK1771,2024-03-17,15.8,7.6,0.6,32.8
BK1771,2024-03-18,9.2,2.5,0.0,21.3
BK1771,2024-03-19,7.6,-0.1,0.4,28.5
BK1771,2024-03-20,13.1,1.0,1.4,35.5
BK1771,2024-03-21,5.7,-3.2,0.0,31.9
BK1771,2024-03-22,4.4,-4.9,0.0,20.3
BK1771,2024-03-23,10.7,1.6,62.5,40.3
BK1771,2024-03-24,8.2,-2.3,0.0,35.0
BK1771,2024-03-25,9.9,-1.0,0.0,23.4
BK1771,2024-03-26,9.9,0.2,0.0,22.5
BK1771,2024-03-27,11.1,4.8,0.4,13.4
BK1771,2024-03-28,10.0,6.8,25.2,21.0
BK1771,2024-03-29,13.1,4.1,0.6,37.2
BK1771,2024-03-30,14.2,2.5,0.1,26.9
BK1771,2024-03-31,16.5,4.4,0.3,21.3
BK1771,2024-04-01,12.2,5.1,3.1,13.8
BK1771,2024-04-02,8.9,6.4,18.8,23.7
BK1771,2024-04-03,7.4,4.9,22.9,46.2
BK1771,2024-04-04,9.3,3.0,6.4,39.6
BK1771,2024-04-05,9.7,1.7,0.1,30.1
BK1771,2024-04-06,11.3,3.0,0.2,30.4
BK1771,2024-04-07,13.6,1.6,0.0,24.4
BK1771,2024-04-08,16.5,1.6,0.4,16.9
BK1771,2024-04-09,21.8,5.2,0.0,21.6
BK1771,2024-04-10,14.4,8.2,0.3,17.7
BK1771,2024-04-11,15.4,9.1,5.0,33.0
BK1771,2024-04-12,17.6,12.5,12.3,45.2
BK1771,2024-04-13,12.2,7.8,1.6,37.6
BK1771,2024-04-14,18.9,5.8,2.2,25.7
BK1771,2024-04-15,25.0,11.5,0.0,25.8
BK1771,2024-04-16,20.5,7.1,0.0,20.1
BK1771,2024-04-17,14.1,7.2,3.3,22.3
BK1771,2024-04-18,9.5,5.8,6.9,26.6
BK1771,2024-04-19,12.1,4.3,0.0,21.2
BK1771,2024-04-20,18.9,8.5,5.0,28.4
BK1771,2024-04-21,11.9,2.5,0.0,23.2
BK1771,2024-04-22,15.1,2.0,0.0,17.9
BK1771,2024-04-23,13.2,2.2,0.0,29.7
BK1771,2024-04-24,20.8,8.8,1.6,22.7
BK1771,2024-04-25,11.1,3.4,0.0,22.5
BK1771,2024-04-26,12.6,2.1,0.0,21.6
BK1771,2024-04-27,12.9,3.3,0.4,28.0
BK1771,2024-04-28,19.1,8.9,0.8,18.1
BK1771,2024-04-29,26.2,12.6,3.0,21.7
BK1771,2024-04-30,20.6,10.9,4.4,16.6
BK1771,2024-05-01,20.8,10.3,0.7,21.0
BK1771,2024-05-02,23.9,10.1,0.0,27.1
BK1771,2024-05-03,16.5,9.4,0.0,23.9
BK1771,2024-05-04,15.4,7.7,0.0,22.3
BK1771,2024-05-05,12.1,9.2,7.4,25.6
BK1771,2024-05-06,20.5,12.2,0.5,14.8
BK1771,2024-05-07,24.4,12.6,0.0,19.2
BK1771,2024-05-08,29.0,16.0,0.9,31.0
BK1771,2024-05-09,20.8,14.4,0.0,18.5
BK1771,2024-05-10,13.9,9.2,11.2,25.8
BK1771,2024-05-11,15.6,6.8,0.0,22.5
BK1771,2024-05-12,12.4,9.0,6.9,14.9
BK1771,2024-05-13,17.9,6.4,0.1,26.8
BK1771,2024-05-14,19.6,10.4,5.0,23.6
BK1771,2024-05-15,19.0,13.1,7.9,30.4
BK1771,2024-05-16,18.8,15.0,6.1,39.0
BK1771,2024-05-17,21.9,12.4,0.0,18.7
BK1771,2024-05-18,21.9,12.9,3.0,15.1
BK1771,2024-05-19,21.9,12.4,0.1,20.8
BK1771,2024-05-20,20.8,10.7,0.0,19.3
BK1771,2024-05-21,22.9,12.6,0.0,20.6
BK1771,2024-05-22,25.2,15.7,0.0,26.3
BK1771,2024-05-23,25.8,18.5,3.2,15.9
BK1771,2024-05-24,28.8,16.6,0.0,18.2
BK1771,2024-05-25,24.5,14.2,0.0,18.8
BK1771,2024-05-26,23.4,15.3,0.3,17.6
BK1771,2024-05-27,21.6,16.7,38.3,29.8
