nta_code,time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max
BK0602,2020-07-11,28.2,23.1,14.3,35.0
BK0602,2020-07-12,31.4,21.4,0.0,20.2
BK0602,2020-07-13,30.6,21.5,0.6,17.0
BK0602,2020-07-14,28.9,20.5,0.1,16.6
BK0602,2020-07-15,25.4,20.5,0.9,19.0
BK0602,2020-07-16,24.0,20.7,0.0,22.7
BK0602,2020-07-17,28.2,20.6,5.8,20.2
BK0602,2020-07-18,32.3,22.0,0.0,18.6
BK0602,2020-07-19,32.2,22.7,0.0,33.4
BK0602,2020-07-20,36.0,26.0,0.0,18.9
BK0602,2020-07-21,31.7,22.8,0.0,20.9
BK0602,2020-07-22,32.0,24.8,2.7,24.8
BK0602,2020-07-23,30.5,23.8,8.3,18.3
BK0602,2020-07-24,26.0,22.8,10.6,20.9
BK0602,2020-07-25,29.0,21.8,0.1,17.1
BK0602,2020-07-26,34.2,23.5,0.1,19.2
BK0602,2020-07-27,35.4,22.6,0.0,20.7
BK0602,2020-07-28,34.8,25.9,0.7,23.5
BK0602,2020-07-29,30.8,23.8,0.2,20.5
BK0602,2020-07-30,31.6,23.9,0.0,23.1
BK0602,2020-07-31,26.8,22.1,14.5,11.9
BK0602,2020-08-01,29.3,20.7,0.1,21.0
BK0602,2020-08-02,28.4,24.0,5.3,24.2
BK0602,2020-08-03,30.3,24.0,2.0,23.7
BK0602,2020-08-04,27.1,23.3,16.7,65.6
BK0602,2020-08-05,30.3,22.5,0.0,20.5
BK0602,2020-08-06,24.8,19.3,2.2,15.3
BK0602,2020-08-07,27.1,21.6,2.7,18.4
BK0602,2020-08-08,26.5,20.9,14.2,13.6
BK0602,2020-08-09,28.0,21.2,0.9,23.9
BK0602,2020-08-10,30.9,23.1,0.0,21.3
BK0602,2020-08-11,28.5,24.1,0.1,26.7
BK0602,2020-08-12,30.1,23.2,3.6,14.0
BK0602,2020-08-13,25.7,23.2,7.0,11.0
BK0602,2020-08-14,29.2,22.2,0.0,18.4
BK0602,2020-08-15,28.8,21.1,0.0,23.1
BK0602,2020-08-16,21.9,19.0,13.9,27.3
BK0602,2020-08-17,24.5,17.2,5.0,26.4
BK0602,2020-08-18,28.5,19.2,0.2,14.4
BK0602,2020-08-19,23.4,19.7,7.6,13.1
BK0602,2020-08-20,25.4,17.4,0.4,14.4
BK0602,2020-08-21,28.3,18.9,0.0,18.9
BK0602,2020-08-22,29.8,22.0,0.3,18.1
BK0602,2020-08-23,27.6,21.1,0.0,18.8
BK0602,2020-08-24,30.4,22.2,0.1,20.1
BK0602,2020-08-25,33.9,23.0,0.8,31.5
BK0602,2020-08-26,27.0,19.8,0.0,25.9
BK0602,2020-08-27,34.5,20.1,1.8,31.1
BK0602,2020-08-28,31.2,21.4,0.5,24.2
BK0602,2020-08-29,25.5,22.6,19.8,23.8
BK0602,2020-08-30,26.1,18.9,0.1,29.0
BK0602,2020-08-31,23.4,16.0,0.0,15.4
BK0602,2020-09-01,25.0,20.5,0.4,19.5
BK0602,2020-09-02,25.5,20.5,10.5,17.3
BK0602,2020-09-03,28.8,23.1,20.0,26.1
BK0602,2020-09-04,29.4,19.6,0.0,16.7
BK0602,2020-09-05,25.0,17.4,0.0,19.3
BK0602,2020-09-06,26.2,18.0,0.0,24.7
BK0602,2020-09-07,25.2,17.6,0.0,26.1
BK0602,2020-09-08,26.5,17.8,0.0,18.0
BK0602,2020-09-09,26.5,19.2,0.7,13.9
BK0602,2020-09-10,27.0,22.1,16.1,13.8
BK0602,2020-09-11,25.1,18.6,1.0,21.3
BK0602,2020-09-12,21.1,15.9,0.0,23.3
BK0602,2020-09-13,23.5,17.1,0.2,22.2
BK0602,2020-09-14,25.4,16.4,0.0,23.0
BK0602,2020-09-15,18.9,11.6,0.0,22.2
BK0602,2020-09-16,21.9,12.9,0.0,28.3
BK0602,2020-09-17,22.5,17.6,0.1,16.5
BK0602,2020-09-18,21.6,15.0,0.0,28.1
BK0602,2020-09-19,17.5,9.7,0.0,30.3
BK0602,2020-09-20,17.0,9.9,0.0,22.4
BK0602,2020-09-21,18.7,9.2,0.0,19.7
BK0602,2020-09-22,22.9,9.5,0.0,23.2
BK0602,2020-09-23,27.1,13.2,0.0,25.9
BK0602,2020-09-24,24.5,13.1,0.0,17.7
BK0602,2020-09-25,24.2,14.6,0.0,17.7
BK0602,2020-09-26,22.7,16.2,1.7,19.4
BK0602,2020-09-27,25.1,18.7,0.2,17.9
BK0602,2020-09-28,23.7,19.8,0.6,26.0
BK0602,2020-09-29,23.4,19.1,9.6,26.3
BK0602,2020-09-30,21.5,16.0,28.7,36.7
BK0602,2020-10-01,22.4,15.1,0.0,19.4
BK0602,2020-10-02,18.5,13.9,4.6,18.4
BK0602,2020-10-03,18.7,10.3,0.0,13.5
BK0602,2020-10-04,18.9,9.9,0.3,16.0
BK0602,2020-10-05,20.2,11.4,0.0,15.1
BK0602,2020-10-06,20.1,12.4,0.5,18.2
BK0602,2020-10-07,25.0,14.1,0.3,33.6
BK0602,2020-10-08,18.2,11.2,0.0,30.6
BK0602,2020-10-09,18.4,9.9,0.0,22.0
BK0602,2020-10-10,23.8,14.5,0.0,25.5
BK0602,2020-10-11,19.9,15.3,0.8,24.5
BK0602,2020-10-12,14.9,11.1,26.1,29.8
BK0602,2020-10-13,15.2,13.6,6.9,29.0
BK0602,2020-10-14,20.4,9.9,0.0,19.2
BK0602,2020-10-15,20.9,12.2,0.0,35.3
BK0602,2020-10-16,17.9,10.4,22.1,23.9
BK0602,2020-10-17,15.4,7.4,5.1,22.9
BK0602,2020-10-18,17.0,6.4,0.0,26.5
BK0602,2020-10-19,18.0,10.8,0.0,18.2
BK0602,2020-10-20,20.6,13.8,0.0,11.3
BK0602,2020-10-21,18.8,14.5,0.9,15.3
BK0602,2020-10-22,20.8,16.9,0.0,10.9
BK0602,2020-10-23,19.9,16.4,0.3,15.1
BK0602,2020-10-24,21.2,10.6,0.5,22.1
BK0602,2020-10-25,11.4,7.2,1.0,19.3
BK0602,2020-10-26,17.0,11.9,1.5,23.7
BK0602,2020-10-27,15.5,12.2,0.7,16.2
BK0602,2020-10-28,16.6,11.9,2.3,17.0
BK0602,2020-10-29,13.5,8.6,34.9,32.9
BK0602,2020-10-30,8.3,2.5,19.1,34.6
BK0602,2020-10-31,8.4,0.6,0.0,16.5
BK0602,2020-11-01,13.9,5.9,8.7,28.3
BK0602,2020-11-02,7.0,3.3,0.1,46.1
BK0602,2020-11-03,12.5,4.8,0.0,32.4
BK0602,2020-11-04,16.2,5.0,0.0,22.0
BK0602,2020-11-05,18.4,8.4,0.0,15.4
BK0602,2020-11-06,20.0,10.4,0.0,15.5
BK0602,2020-11-07,20.9,9.4,0.0,12.3
BK0602,2020-11-08,21.5,8.0,0.0,11.1
BK0602,2020-11-09,20.9,8.2,0.0,11.5
BK0602,2020-11-10,19.7,11.9,0.0,18.3
BK0602,2020-11-11,22.0,15.8,15.5,20.3
BK0602,2020-11-12,18.9,8.4,13.4,27.5
BK0602,2020-11-13,11.1,6.9,5.0,16.8
BK0602,2020-11-14,11.4,4.4,0.0,19.8
BK0602,2020-11-15,17.8,2.7,6.1,52.9
BK0602,2020-11-16,11.4,5.8,0.1,28.6
BK0602,2020-11-17,8.8,3.1,1.2,27.8
BK0602,2020-11-18,2.3,-1.0,0.0,28.3
BK0602,2020-11-19,7.6,-2.7,0.0,23.1
BK0602,2020-11-20,14.6,6.3,0.0,21.4
BK0602,2020-11-21,15.9,7.2,0.0,18.3
BK0602,2020-11-22,13.4,4.9,0.3,27.0
BK0602,2020-11-23,14.4,5.4,15.4,33.4
BK0602,2020-11-24,8.6,2.5,0.0,20.9
BK0602,2020-11-25,11.9,4.8,0.5,16.6
BK0602,2020-11-26,16.8,10.4,13.8,25.1
BK0602,2020-11-27,15.6,7.2,0.0,16.8
BK0602,2020-11-28,13.3,5.3,0.2,19.9
BK0602,2020-11-29,10.8,2.5,0.0,14.1
BK0602,2020-11-30,16.5,5.6,30.9,57.8
BK0602,2020-12-01,14.8,3.9,1.4,33.8
BK0602,2020-12-02,6.9,2.3,0.0,33.9
BK0602,2020-12-03,9.6,1.0,0.0,21.5
BK0602,2020-12-04,11.1,5.8,4.2,21.9
BK0602,2020-12-05,7.4,3.9,25.6,36.5
BK0602,2020-12-06,4.1,0.8,0.0,32.5
BK0602,2020-12-07,4.2,-1.2,0.0,16.4
BK0602,2020-12-08,3.7,-1.2,0.0,23.2
BK0602,2020-12-09,3.9,-1.2,0.3,24.6
BK0602,2020-12-10,9.4,1.5,0.0,21.6
BK0602,2020-12-11,11.4,1.5,0.0,13.0
BK0602,2020-12-12,12.9,3.5,1.0,19.1
BK0602,2020-12-13,15.1,6.2,0.0,22.0
BK0602,2020-12-14,5.1,2.3,7.6,19.1
BK0602,2020-12-15,3.9,-1.4,0.0,19.7
BK0602,2020-12-16,0.8,-4.0,12.6,39.5
BK0602,2020-12-17,1.5,-4.1,20.1,46.2
BK0602,2020-12-18,-1.9,-6.6,0.0,19.4
BK0602,2020-12-19,-0.9,-8.4,0.0,13.2
BK0602,2020-12-20,3.2,-6.1,0.9,10.5
BK0602,2020-12-21,2.8,-0.8,0.0,14.9
BK0602,2020-12-22,6.8,0.2,0.0,26.3
BK0602,2020-12-23,5.2,-2.1,0.0,19.6
BK0602,2020-12-24,15.1,4.9,3.7,49.6
BK0602,2020-12-25,15.0,-0.6,41.5,64.7
BK0602,2020-12-26,0.0,-4.6,0.0,30.0
BK0602,2020-12-27,2.5,-4.2,0.0,18.7
BK0602,2020-12-28,9.8,0.3,0.0,21.6
BK0602,2020-12-29,4.4,-2.0,0.0,29.5
BK0602,2020-12-30,4.8,-3.5,0.0,23.0
BK0602,2020-12-31,9.1,1.2,9.9,33.0
BK0602,2021-01-01,4.8,-2.0,7.1,19.5
BK0602,2021-01-02,10.4,1.7,4.4,33.2
BK0602,2021-01-03,4.3,-0.8,7.4,24.2
BK0602,2021-01-04,6.6,0.8,1.4,18.4
BK0602,2021-01-05,5.3,1.1,0.0,13.4
BK0602,2021-01-06,4.9,-0.7,0.0,24.4
BK0602,2021-01-07,6.1,-1.5,0.0,18.1
BK0602,2021-01-08,5.2,-3.3,0.0,24.2
BK0602,2021-01-09,2.3,-4.0,0.0,31.0
BK0602,2021-01-10,5.0,-2.7,0.0,19.4
BK0602,2021-01-11,2.2,-4.3,0.0,10.4
BK0602,2021-01-12,5.5,-2.5,0.0,11.2
BK0602,2021-01-13,6.3,-3.5,0.0,16.6
BK0602,2021-01-14,8.6,-0.6,0.0,10.5
BK0602,2021-01-15,8.4,-0.6,2.7,32.8
BK0602,2021-01-16,8.4,2.2,20.1,44.1
BK0602,2021-01-17,7.8,0.3,0.0,35.8
BK0602,2021-01-18,6.9,0.9,0.2,26.6
BK0602,2021-01-19,5.1,-1.1,0.0,30.1
BK0602,2021-01-20,4.8,-3.2,0.9,32.5
BK0602,2021-01-21,5.7,-5.0,0.0,22.2
BK0602,2021-01-22,6.9,0.1,0.0,28.6
BK0602,2021-01-23,-0.3,-4.2,0.0,37.2
BK0602,2021-01-24,0.6,-5.3,0.0,27.6
BK0602,2021-01-25,3.2,-4.6,0.0,15.8
BK0602,2021-01-26,2.2,-1.0,4.4,20.9
BK0602,2021-01-27,4.5,-1.8,0.4,26.1
BK0602,2021-01-28,0.5,-6.1,0.0,35.5
BK0602,2021-01-29,-4.0,-8.9,0.0,41.8
BK0602,2021-01-30,1.0,-8.6,0.0,23.2
BK0602,2021-01-31,-2.2,-7.4,2.1,21.9
BK0602,2021-02-01,1.1,-3.6,37.6,50.2
BK0602,2021-02-02,2.0,-1.5,3.8,43.5
BK0602,2021-02-03,1.4,-2.0,0.1,25.1
BK0602,2021-02-04,3.0,-3.3,0.0,21.9
BK0602,2021-02-05,4.4,-2.2,1.2,24.6
BK0602,2021-02-06,4.1,-3.7,0.0,28.2
BK0602,2021-02-07,0.6,-4.7,9.1,25.8
BK0602,2021-02-08,-3.2,-10.3,0.0,23.4
BK0602,2021-02-09,2.5,-8.9,1.9,20.4
BK0602,2021-02-10,0.0,-9.8,0.1,14.3
BK0602,2021-02-11,0.2,-4.9,5.2,14.2
BK0602,2021-02-12,-2.8,-10.7,0.0,17.1
BK0602,2021-02-13,-2.5,-7.2,1.8,18.1
BK0602,2021-02-14,1.4,-2.2,0.4,16.6
BK0602,2021-02-15,0.9,-2.0,1.5,18.2
BK0602,2021-02-16,10.9,0.1,21.3,37.9
BK0602,2021-02-17,-0.2,-5.9,0.0,25.9
BK0602,2021-02-18,-1.6,-3.9,13.5,21.7
BK0602,2021-02-19,-0.2,-2.9,5.6,18.8
BK0602,2021-02-20,0.1,-4.8,0.0,20.8
BK0602,2021-02-21,0.6,-7.6,0.0,18.4
BK0602,2021-02-22,3.5,-5.6,14.0,27.2
BK0602,2021-02-23,7.1,-0.9,0.5,28.6
BK0602,2021-02-24,9.6,-0.1,0.0,32.0
BK0602,2021-02-25,8.2,-0.2,0.0,28.1
BK0602,2021-02-26,5.8,-2.4,0.0,16.6
BK0602,2021-02-27,12.4,3.0,9.0,27.7
BK0602,2021-02-28,8.1,0.6,5.3,24.2
BK0602,2021-03-01,9.1,2.2,8.7,39.7
BK0602,2021-03-02,1.0,-6.6,0.0,37.7
BK0602,2021-03-03,10.8,-2.0,0.0,22.7
BK0602,2021-03-04,6.1,-2.1,0.0,35.4
BK0602,2021-03-05,2.5,-6.1,0.0,32.6
BK0602,2021-03-06,1.7,-4.2,0.0,25.9
BK0602,2021-03-07,4.6,-4.7,0.0,17.9
BK0602,2021-03-08,6.1,-6.3,0.0,15.3
BK0602,2021-03-09,16.5,1.1,0.0,22.6
BK0602,2021-03-10,9.9,-0.9,0.0,20.6
BK0602,2021-03-11,16.1,4.0,0.0,21.5
BK0602,2021-03-12,18.6,11.2,0.6,27.0
BK0602,2021-03-13,10.0,-1.0,0.0,32.6
BK0602,2021-03-14,10.6,-0.4,0.0,42.6
BK0602,2021-03-15,3.0,-5.6,0.0,34.8
BK0602,2021-03-16,2.8,-3.8,0.2,16.4
BK0602,2021-03-17,7.8,1.2,0.1,13.1
BK0602,2021-03-18,7.8,4.2,16.6,27.4
BK0602,2021-03-19,5.6,-2.3,4.7,37.6
BK0602,2021-03-20,10.8,-2.8,0.0,16.2
BK0602,2021-03-21,14.1,-0.2,0.0,14.1
BK0602,2021-03-22,12.5,-0.8,0.0,15.4
BK0602,2021-03-23,14.9,2.1,0.0,16.3
BK0602,2021-03-24,12.6,4.8,25.6,24.1
BK0602,2021-03-25,17.1,8.4,1.8,18.7
BK0602,2021-03-26,25.0,9.2,1.1,43.3
BK0602,2021-03-27,16.2,6.9,0.0,25.5
BK0602,2021-03-28,17.9,7.8,16.4,33.1
BK0602,2021-03-29,11.8,4.1,0.2,38.8
BK0602,2021-03-30,11.9,0.8,0.0,30.1
BK0602,2021-03-31,15.1,8.2,18.4,34.5
BK0602,2021-04-01,11.4,3.5,7.6,31.1
BK0602,2021-04-02,3.7,-3.1,0.0,27.9
BK0602,2021-04-03,10.8,-1.9,0.0,17.3
BK0602,2021-04-04,14.6,3.9,0.0,20.1
BK0602,2021-04-05,18.2,5.9,0.0,29.0
BK0602,2021-04-06,18.5,5.3,0.0,22.6
BK0602,2021-04-07,18.8,6.6,0.3,19.6
BK0602,2021-04-08,17.0,5.3,0.0,17.4
BK0602,2021-04-09,11.2,5.1,0.0,16.7
BK0602,2021-04-10,15.4,8.3,1.6,16.1
BK0602,2021-04-11,14.2,8.9,23.0,28.5
BK0602,2021-04-12,10.0,7.0,13.5,22.5
BK0602,2021-04-13,18.0,5.9,3.5,15.2
BK0602,2021-04-14,19.7,6.8,0.0,19.7
BK0602,2021-04-15,12.8,7.7,14.6,21.8
BK0602,2021-04-16,12.4,4.1,2.6,27.2
BK0602,2021-04-17,12.5,5.4,0.3,21.1
BK0602,2021-04-18,15.1,5.7,0.0,15.6
BK0602,2021-04-19,16.2,5.6,0.1,16.1
BK0602,2021-04-20,21.3,7.2,0.0,30.0
BK0602,2021-04-21,16.2,4.4,3.2,32.6
BK0602,2021-04-22,8.4,1.7,0.0,35.5
BK0602,2021-04-23,15.6,2.5,0.0,32.7
BK0602,2021-04-24,19.0,5.8,0.0,30.4
BK0602,2021-04-25,16.8,8.6,13.5,20.5
BK0602,2021-04-26,14.1,4.0,0.0,30.4
BK0602,2021-04-27,13.4,4.6,0.4,18.3
BK0602,2021-04-28,23.6,8.6,0.0,20.1
BK0602,2021-04-29,20.7,11.6,3.8,28.8
BK0602,2021-04-30,19.0,8.3,0.7,41.0
BK0602,2021-05-01,17.5,5.3,0.0,35.2
BK0602,2021-05-02,26.6,11.7,0.0,26.0
BK0602,2021-05-03,17.0,12.0,3.6,17.3
BK0602,2021-05-04,22.1,11.2,13.2,25.2
BK0602,2021-05-05,15.6,10.6,9.3,25.7
BK0602,2021-05-06,17.5,9.1,0.0,24.3
BK0602,2021-05-07,15.9,8.1,0.0,19.1
BK0602,2021-05-08,11.7,8.1,1.8,21.8
BK0602,2021-05-09,16.1,6.3,7.9,20.8
BK0602,2021-05-10,15.4,8.4,2.7,20.9
BK0602,2021-05-11,16.7,8.6,0.1,26.7
BK0602,2021-05-12,18.0,6.2,0.2,21.1
BK0602,2021-05-13,18.5,7.5,0.0,18.3
BK0602,2021-05-14,21.6,7.6,0.0,18.5
BK0602,2021-05-15,21.7,9.1,0.0,15.9
BK0602,2021-05-16,21.0,9.9,0.0,14.1
BK0602,2021-05-17,22.4,10.1,0.0,21.3
BK0602,2021-05-18,25.3,11.9,0.0,20.6
BK0602,2021-05-19,28.9,13.8,0.0,25.0
BK0602,2021-05-20,20.5,12.8,0.0,20.4
BK0602,2021-05-21,20.5,11.4,0.0,23.7
BK0602,2021-05-22,31.1,16.7,0.0,21.2
BK0602,2021-05-23,31.9,19.8,0.0,27.3
BK0602,2021-05-24,20.0,14.0,0.0,23.7
BK0602,2021-05-25,19.3,13.2,0.0,30.4
BK0602,2021-05-26,26.5,17.6,2.4,30.5
BK0602,2021-05-27,28.4,18.8,3.0,23.2
BK0602,2021-05-28,18.3,10.2,21.3,28.8
BK0602,2021-05-29,11.6,8.8,27.3,35.1
BK0602,2021-05-30,11.9,8.6,14.0,30.3
BK0602,2021-05-31,20.6,9.8,0.8,22.1
BK0602,2021-06-01,23.0,10.9,0.0,23.0
BK0602,2021-06-02,20.2,12.9,0.0,20.7
BK0602,2021-06-03,21.8,13.6,10.0,17.9
BK0602,2021-06-04,24.5,18.0,7.6,19.9
BK0602,2021-06-05,31.2,17.8,0.0,19.9
BK0602,2021-06-06,30.7,20.8,0.0,21.4
BK0602,2021-06-07,30.3,21.3,0.0,20.4
BK0602,2021-06-08,28.8,21.3,4.7,17.9
BK0602,2021-06-09,30.2,22.0,0.2,13.0
BK0602,2021-06-10,26.5,17.2,0.1,27.2
BK0602,2021-06-11,20.5,15.8,1.2,18.2
BK0602,2021-06-12,20.9,16.1,0.5,19.6
BK0602,2021-06-13,23.0,14.5,0.0,22.5
BK0602,2021-06-14,20.9,17.8,14.6,24.5
BK0602,2021-06-15,25.8,17.7,1.4,18.2
BK0602,2021-06-16,23.6,15.8,0.0,21.7
BK0602,2021-06-17,24.1,13.1,0.0,14.3
BK0602,2021-06-18,26.1,13.7,0.0,29.3
BK0602,2021-06-19,31.4,20.0,3.9,24.0
BK0602,2021-06-20,27.8,18.0,0.0,25.1
BK0602,2021-06-21,26.3,21.9,0.3,34.4
BK0602,2021-06-22,25.5,15.9,9.3,25.9
BK0602,2021-06-23,23.4,12.9,0.0,18.3
BK0602,2021-06-24,22.2,14.1,0.0,22.1
BK0602,2021-06-25,23.5,16.6,0.0,25.0
BK0602,2021-06-26,25.0,19.1,1.0,29.2
BK0602,2021-06-27,27.6,21.8,0.1,27.4
BK0602,2021-06-28,31.0,23.1,0.0,27.0
BK0602,2021-06-29,32.3,24.2,0.0,25.6
BK0602,2021-06-30,33.9,25.4,0.2,21.6
BK0602,2021-07-01,29.2,21.8,20.1,12.1
BK0602,2021-07-02,24.4,20.6,24.2,11.8
BK0602,2021-07-03,20.0,16.1,23.2,22.4
BK0602,2021-07-04,24.6,16.0,2.6,14.8
BK0602,2021-07-05,25.5,20.1,0.1,26.3
BK0602,2021-07-06,32.2,22.5,0.6,31.6
BK0602,2021-07-07,30.8,22.4,1.8,22.3
BK0602,2021-07-08,27.4,21.6,5.4,25.1
BK0602,2021-07-09,29.5,22.1,38.8,38.2
BK0602,2021-07-10,26.1,21.1,3.5,16.3
BK0602,2021-07-11,24.7,20.0,2.8,18.5
BK0602,2021-07-12,28.0,22.5,6.4,17.0
BK0602,2021-07-13,25.7,21.2,1.8,18.6
BK0602,2021-07-14,29.3,21.8,0.6,18.7
BK0602,2021-07-15,28.8,21.9,0.0,16.0
BK0602,2021-07-16,30.5,23.9,0.0,18.3
BK0602,2021-07-17,29.7,23.6,3.3,17.8
BK0602,2021-07-18,28.4,23.1,18.6,20.6
BK0602,2021-07-19,27.5,21.1,0.4,13.8
BK0602,2021-07-20,30.4,21.4,0.0,19.5
BK0602,2021-07-21,28.5,21.8,5.9,15.6
BK0602,2021-07-22,27.0,18.2,0.0,17.8
BK0602,2021-07-23,26.2,17.9,0.0,12.2
BK0602,2021-07-24,26.5,18.5,0.0,18.9
BK0602,2021-07-25,27.4,20.2,7.1,24.6
BK0602,2021-07-26,30.6,22.1,0.0,15.5
BK0602,2021-07-27,29.7,19.8,0.0,27.2
BK0602,2021-07-28,27.1,20.8,0.7,17.1
BK0602,2021-07-29,25.5,20.5,24.5,31.2
BK0602,2021-07-30,28.6,20.0,0.0,27.1
BK0602,2021-07-31,24.7,14.9,0.0,25.2
BK0602,2021-08-01,24.4,17.6,0.2,23.6
BK0602,2021-08-02,27.5,17.9,0.0,21.7
BK0602,2021-08-03,24.6,16.8,0.0,10.8
BK0602,2021-08-04,24.5,19.5,1.0,15.0
BK0602,2021-08-05,26.7,18.0,0.3,15.2
BK0602,2021-08-06,28.5,17.9,0.0,22.5
BK0602,2021-08-07,28.7,20.5,0.0,29.7
BK0602,2021-08-08,22.7,19.0,14.2,21.6
BK0602,2021-08-09,26.5,20.5,1.3,20.7
BK0602,2021-08-10,26.5,20.8,6.5,21.7
BK0602,2021-08-11,29.9,23.2,2.4,25.1
BK0602,2021-08-12,33.5,23.2,0.0,22.8
BK0602,2021-08-13,33.2,25.3,0.0,23.6
BK0602,2021-08-14,31.2,24.8,5.7,18.3
BK0602,2021-08-15,27.5,20.9,0.0,19.6
BK0602,2021-08-16,26.6,20.2,0.0,19.0
BK0602,2021-08-17,26.5,22.4,1.7,22.9
BK0602,2021-08-18,27.0,21.8,0.5,26.9
BK0602,2021-08-19,30.9,24.1,3.4,30.6
BK0602,2021-08-20,27.2,22.6,0.9,13.1
BK0602,2021-08-21,27.2,22.1,0.5,16.8
BK0602,2021-08-22,23.9,22.5,49.6,23.5
BK0602,2021-08-23,28.5,22.0,32.2,31.7
BK0602,2021-08-24,31.3,22.2,0.0,14.0
BK0602,2021-08-25,30.5,20.9,0.0,10.8
BK0602,2021-08-26,30.9,23.0,0.3,18.1
BK0602,2021-08-27,32.2,24.2,0.7,10.2
BK0602,2021-08-28,26.1,19.8,5.0,28.4
BK0602,2021-08-29,24.5,19.0,0.6,15.0
BK0602,2021-08-30,28.4,22.4,3.6,16.6
BK0602,2021-08-31,29.2,21.8,0.0,14.2
BK0602,2021-09-01,23.8,21.1,80.7,46.0
BK0602,2021-09-02,24.6,15.4,22.6,43.3
BK0602,2021-09-03,22.4,14.7,0.0,16.1
BK0602,2021-09-04,24.5,15.4,0.0,19.6
BK0602,2021-09-05,23.7,17.8,1.5,23.1
BK0602,2021-09-06,27.2,20.1,0.3,21.6
BK0602,2021-09-07,26.0,16.5,0.0,17.1
BK0602,2021-09-08,25.9,20.8,0.3,32.9
BK0602,2021-09-09,23.4,20.1,24.0,26.8
BK0602,2021-09-10,23.3,16.5,0.0,26.8
BK0602,2021-09-11,24.0,14.4,0.0,17.3
BK0602,2021-09-12,29.2,19.1,0.0,24.5
BK0602,2021-09-13,29.3,22.0,1.4,23.5
BK0602,2021-09-14,25.3,19.6,0.2,19.5
BK0602,2021-09-15,28.2,21.3,0.0,27.8
BK0602,2021-09-16,24.3,20.0,3.1,22.5
BK0602,2021-09-17,25.0,20.3,2.4,20.8
BK0602,2021-09-18,27.4,19.2,0.9,15.8
BK0602,2021-09-19,24.0,17.3,0.0,21.0
BK0602,2021-09-20,22.6,15.7,0.3,18.1
BK0602,2021-09-21,23.4,18.1,0.1,18.0
BK0602,2021-09-22,25.0,20.9,2.9,31.1
BK0602,2021-09-23,26.1,17.8,11.1,41.0
BK0602,2021-09-24,22.5,16.3,29.2,16.1
BK0602,2021-09-25,22.8,13.9,0.0,8.8
BK0602,2021-09-26,21.8,15.9,0.0,25.7
BK0602,2021-09-27,26.2,15.4,0.0,26.0
BK0602,2021-09-28,23.2,17.2,13.5,19.4
BK0602,2021-09-29,20.4,12.1,0.4,22.9
BK0602,2021-09-30,18.9,13.4,0.0,19.2
BK0602,2021-10-01,19.8,10.0,0.0,13.3
BK0602,2021-10-02,24.1,11.9,0.0,19.0
BK0602,2021-10-03,24.6,14.6,0.0,15.3
BK0602,2021-10-04,22.4,17.5,16.1,19.0
BK0602,2021-10-05,20.5,15.6,0.1,18.2
BK0602,2021-10-06,20.7,16.4,0.0,9.2
BK0602,2021-10-07,22.0,15.9,1.0,11.9
BK0602,2021-10-08,23.8,14.2,0.1,15.1
BK0602,2021-10-09,20.9,15.6,0.8,26.9
BK0602,2021-10-10,19.9,16.6,4.9,27.9
BK0602,2021-10-11,22.2,16.8,0.0,27.8
BK0602,2021-10-12,21.5,15.6,0.0,13.5
BK0602,2021-10-13,21.5,14.9,0.1,13.9
BK0602,2021-10-14,25.2,15.9,0.0,17.9
BK0602,2021-10-15,24.3,15.2,0.0,21.6
BK0602,2021-10-16,23.5,15.1,10.9,35.5
BK0602,2021-10-17,17.5,11.7,0.2,26.0
BK0602,2021-10-18,16.2,9.8,0.0,34.9
BK0602,2021-10-19,19.2,9.0,0.0,27.0
BK0602,2021-10-20,24.5,13.9,0.0,21.7
BK0602,2021-10-21,22.1,12.9,0.0,24.1
BK0602,2021-10-22,20.5,14.4,0.0,20.7
BK0602,2021-10-23,16.1,10.9,0.2,16.0
BK0602,2021-10-24,15.6,8.4,0.4,12.8
BK0602,2021-10-25,22.3,15.3,12.1,26.3
BK0602,2021-10-26,17.8,13.9,77.9,38.7
BK0602,2021-10-27,16.1,12.2,8.2,39.7
BK0602,2021-10-28,15.1,8.2,0.0,20.6
BK0602,2021-10-29,14.8,9.1,13.9,41.2
BK0602,2021-10-30,18.0,14.0,8.5,44.3
BK0602,2021-10-31,18.3,12.8,6.1,22.9
BK0602,2021-11-01,14.9,8.6,0.0,23.5
BK0602,2021-11-02,11.9,7.7,1.1,16.3
BK0602,2021-11-03,11.3,4.6,0.1,17.7
BK0602,2021-11-04,10.1,3.8,0.0,11.8
BK0602,2021-11-05,10.8,3.7,0.0,16.7
BK0602,2021-11-06,10.9,2.8,0.0,12.0
BK0602,2021-11-07,11.9,3.2,0.0,10.7
BK0602,2021-11-08,16.5,6.8,0.0,20.8
BK0602,2021-11-09,19.0,6.4,0.0,11.2
BK0602,2021-11-10,17.6,8.2,0.9,23.3
BK0602,2021-11-11,15.8,4.0,0.4,30.2
BK0602,2021-11-12,19.1,9.7,14.8,42.3
BK0602,2021-11-13,16.5,5.3,6.2,39.6
BK0602,2021-11-14,8.9,3.8,0.6,24.1
BK0602,2021-11-15,8.9,3.3,1.4,33.7
BK0602,2021-11-16,9.6,2.5,0.0,24.5
BK0602,2021-11-17,13.2,1.2,0.0,23.8
