unique_key,created_date,closed_date,complaint_type,descriptor,incident_zip,latitude,longitude,borough,community_board,bbl
53510950,2022-03-02T18:23:00.000,2022-03-03T11:45:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",10128,40.779054806116214,-73.94662613181383,MANHATTAN,08 MANHATTAN,1015690029
53512218,2022-03-02T20:26:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53509825,2022-03-02T20:32:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53506286,2022-03-02T20:38:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53507477,2022-03-02T20:47:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53508705,2022-03-02T20:47:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53510960,2022-03-02T20:53:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53504891,2022-03-02T21:12:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53512217,2022-03-02T21:18:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53513353,2022-03-02T21:18:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53509853,2022-03-02T21:34:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53512194,2022-03-02T21:52:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11236,,,BROOKLYN,18 BROOKLYN,
53509843,2022-03-02T22:01:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53506289,2022-03-02T22:04:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53507476,2022-03-02T22:07:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53507535,2022-03-02T22:13:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53508704,2022-03-02T22:16:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53512244,2022-03-02T22:16:00.000,2022-03-03T05:13:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
