unique_key,created_date,closed_date,complaint_type,descriptor,incident_zip,latitude,longitude,borough,community_board,bbl
46798581,2020-07-08T00:44:00.000,2020-07-09T03:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11209,40.62357107616581,-74.02352676703748,BROOKLYN,10 BROOKLYN,3060090024
46795142,2020-07-08T09:09:00.000,2020-07-09T15:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11414,40.66437208074051,-73.8411520689931,QUEENS,10 QUEENS,4115880075
46789359,2020-07-08T09:28:00.000,2020-07-08T16:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10467,40.8702827503261,-73.86721021670552,BRONX,12 BRONX,2045457501
46795111,2020-07-08T10:08:00.000,2020-07-09T08:30:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",10024,40.78798454148858,-73.97365616476472,MANHATTAN,07 MANHATTAN,1012170064
46799488,2020-07-08T10:31:00.000,2020-07-09T11:15:00.000,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),11377,40.73965194510062,-73.89257200161045,QUEENS,02 QUEENS,4013520051
46790174,2020-07-08T10:46:00.000,2020-07-09T09:00:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11102,40.77482553261819,-73.91900915517877,QUEENS,01 QUEENS,4008620033
46794005,2020-07-08T11:36:00.000,2020-07-13T17:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11434,40.69211471621484,-73.77728080705926,QUEENS,12 QUEENS,
46794982,2020-07-08T11:55:00.000,2020-07-09T09:00:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11377,40.74661089879006,-73.90973590421959,QUEENS,02 QUEENS,4012380040
46797205,2020-07-08T12:35:00.000,2020-07-09T14:30:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",10035,40.806032959006174,-73.94137764819999,MANHATTAN,11 MANHATTAN,1017490059
46794925,2020-07-08T13:00:00.000,2020-07-08T16:41:00.000,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),11414,40.655666039201556,-73.84962792581638,QUEENS,10 QUEENS,4140200072
46789645,2020-07-08T16:08:00.000,2020-07-09T12:15:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10007,40.713964139945325,-74.00868615585118,MANHATTAN,01 MANHATTAN,1001340011
46796786,2020-07-08T16:08:00.000,2020-07-09T12:15:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11377,40.73954989332189,-73.89204170261587,QUEENS,02 QUEENS,4013520131
46799021,2020-07-08T17:13:00.000,2020-07-09T13:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11377,40.73934373580876,-73.92231805350812,QUEENS,02 QUEENS,4001780025
46794839,2020-07-08T17:38:00.000,2020-07-14T14:00:00.000,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),11436,40.680403165032544,-73.79678909629956,QUEENS,12 QUEENS,4120040229
46794950,2020-07-08T18:02:00.000,2020-07-09T05:48:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11201,40.703100547891474,-73.99418973558447,BROOKLYN,02 BROOKLYN,3000350012
46791060,2020-07-08T18:14:00.000,2020-07-13T19:45:00.000,Air Quality,"Air: Smoke, Vehicular (AA4)",11357,40.78458980200021,-73.8053073405258,QUEENS,07 QUEENS,4047440190
46798938,2020-07-08T18:39:00.000,2020-07-13T23:30:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11361,40.762488093532326,-73.76234257527894,QUEENS,11 QUEENS,4063220021
46794838,2020-07-08T18:40:00.000,2020-07-10T03:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11222,40.7223066632517,-73.94559649702256,BROOKLYN,01 BROOKLYN,3027000038
46799020,2020-07-08T21:43:00.000,2020-07-09T13:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10305,40.57599013068784,-74.08266121126925,STATEN ISLAND,02 STATEN ISLAND,5038310018
46792250,2020-07-08T23:20:00.000,2020-07-10T02:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11205,40.69242725521598,-73.9519783309069,BROOKLYN,03 BROOKLYN,
46804347,2020-07-09T02:48:00.000,2020-07-10T01:00:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11238,40.68823323372637,-73.9590451450353,BROOKLYN,03 BROOKLYN,3019530013
46805607,2020-07-09T05:43:00.000,2020-07-09T16:00:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11212,40.6625165415673,-73.91672334178571,BROOKLYN,16 BROOKLYN,3035670139
46801841,2020-07-09T08:06:00.000,2020-07-09T11:45:00.000,Air Quality,"Air: Odor, Nail Salon (AD8)",11368,40.74520376363954,-73.858762066857,QUEENS,04 QUEENS,4019910075
46802790,2020-07-09T08:27:00.000,2020-07-09T10:15:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11378,40.72703471142517,-73.90227599200513,QUEENS,05 QUEENS,
46805456,2020-07-09T08:40:00.000,2020-07-10T14:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11411,40.698754607745066,-73.7311399964194,QUEENS,13 QUEENS,4112710069
46800333,2020-07-09T09:07:00.000,2020-07-09T15:30:00.000,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",11220,40.63677570045716,-74.00707275788541,BROOKLYN,12 BROOKLYN,3056860068
46805491,2020-07-09T09:29:00.000,2020-07-13T08:40:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",10024,40.78798454148858,-73.97365616476472,MANHATTAN,07 MANHATTAN,1012170064
46806600,2020-07-09T09:35:00.000,2020-07-09T12:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11222,40.72302809439666,-73.9446723371882,BROOKLYN,01 BROOKLYN,3027020018
46799979,2020-07-09T09:38:00.000,2020-07-09T09:59:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11222,40.72302809439666,-73.9446723371882,BROOKLYN,01 BROOKLYN,3027020018
46809156,2020-07-09T11:32:00.000,2020-07-13T10:15:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10463,40.88616858193175,-73.90583221875217,BRONX,08 BRONX,2057710057
46803524,2020-07-09T11:38:00.000,2020-07-13T08:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10469,40.86750971724833,-73.83853004662946,BRONX,12 BRONX,2047920049
46806917,2020-07-09T11:54:00.000,2020-07-09T18:00:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",10472,40.82854849672343,-73.84859764927025,BRONX,09 BRONX,2038150037
46807971,2020-07-09T12:36:00.000,2020-07-13T15:40:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10075,40.77039307378342,-73.94807356936934,MANHATTAN,08 MANHATTAN,
46810521,2020-07-09T12:55:00.000,2020-07-10T15:45:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",11373,40.743388256864584,-73.87428377653984,QUEENS,04 QUEENS,4015780015
46809323,2020-07-09T13:23:00.000,2020-07-10T16:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10314,40.603211669417654,-74.13835547382764,STATEN ISLAND,02 STATEN ISLAND,5019870101
46804102,2020-07-09T14:33:00.000,2020-07-13T12:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11385,40.70255096419174,-73.90173122128985,QUEENS,05 QUEENS,4034730048
46802206,2020-07-09T14:55:00.000,2020-07-10T09:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10016,40.741701742668,-73.98316176219015,MANHATTAN,05 MANHATTAN,1008827503
46806233,2020-07-09T16:03:00.000,2020-07-10T08:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10009,40.724559980564095,-73.97852287890775,MANHATTAN,03 MANHATTAN,1003907502
46802485,2020-07-09T17:01:00.000,2020-07-10T11:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10032,40.83489177407554,-73.93775291035092,MANHATTAN,12 MANHATTAN,
46801201,2020-07-09T18:56:00.000,2020-07-14T00:15:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10024,40.787831112966195,-73.97489487042375,MANHATTAN,07 MANHATTAN,1012170064
46810015,2020-07-09T20:33:00.000,2020-07-13T17:00:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10468,40.86984265330122,-73.89875778693659,BRONX,08 BRONX,2032490038
46810016,2020-07-09T21:06:00.000,2020-07-10T22:00:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",11206,40.706238486187694,-73.93941675160522,BROOKLYN,01 BROOKLYN,3030730017
46808319,2020-07-09T21:21:00.000,2020-07-11T01:00:00.000,Air Quality,"Air: Smoke, Vehicular (AA4)",10305,40.57599013068784,-74.08266121126925,STATEN ISLAND,02 STATEN ISLAND,5038310018
46806814,2020-07-09T21:47:00.000,2020-07-11T01:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11201,40.6911852267238,-73.99001866053781,BROOKLYN,02 BROOKLYN,3002697501
46807808,2020-07-09T22:45:00.000,2020-07-10T16:17:00.000,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",11375,40.726728450651635,-73.85192455947998,QUEENS,06 QUEENS,4021350009
46800489,2020-07-09T22:49:00.000,2020-07-10T20:30:00.000,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",11375,40.726560937201256,-73.851859989591,QUEENS,06 QUEENS,4021350006
46809485,2020-07-09T23:35:00.000,2020-07-11T00:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10302,40.63681198018237,-74.13729378288073,STATEN ISLAND,01 STATEN ISLAND,
46815195,2020-07-10T02:10:00.000,2020-07-15T00:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11101,40.75435010278786,-73.93716043566575,QUEENS,01 QUEENS,4003950031
46817390,2020-07-10T04:44:00.000,2020-07-14T23:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10024,40.78906879251548,-73.97401686343362,MANHATTAN,07 MANHATTAN,1012360032
46815239,2020-07-10T04:53:00.000,2020-07-15T00:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10024,40.782572980378625,-73.97875693132305,MANHATTAN,07 MANHATTAN,1011707501
46816314,2020-07-10T06:33:00.000,2020-07-13T10:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11101,40.75435010278786,-73.93716043566575,QUEENS,01 QUEENS,4003950031
46816315,2020-07-10T07:03:00.000,2020-07-13T10:30:00.000,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),10025,40.793777924626326,-73.97058045819449,MANHATTAN,07 MANHATTAN,1012430034
46816866,2020-07-10T08:26:00.000,2020-07-10T11:00:00.000,Air Quality,"Air: Dust, Other (Use Comments) (AE5)",11226,40.6441452622389,-73.95542192797127,BROOKLYN,14 BROOKLYN,3051670072
46817391,2020-07-10T08:29:00.000,2020-07-10T08:41:00.000,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),11226,40.6441452622389,-73.95542192797127,BROOKLYN,14 BROOKLYN,3051670072
46817786,2020-07-10T09:12:00.000,2020-07-10T16:00:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",10019,40.76050473894761,-73.97600974702742,MANHATTAN,05 MANHATTAN,1012690030
46816018,2020-07-10T10:43:00.000,2020-07-10T14:15:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11234,40.61435172662316,-73.91771990314984,BROOKLYN,18 BROOKLYN,
46814051,2020-07-10T11:17:00.000,2020-07-15T16:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10040,40.8558860097121,-73.93770072768325,MANHATTAN,12 MANHATTAN,1021797501
46816323,2020-07-10T11:23:00.000,2020-07-13T09:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10025,40.79723372561255,-73.9713229452436,MANHATTAN,07 MANHATTAN,1018710001
46817124,2020-07-10T11:26:00.000,2020-07-10T16:55:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10309,40.523145092571255,-74.2348821200875,STATEN ISLAND,03 STATEN ISLAND,
46816169,2020-07-10T11:42:00.000,2020-07-10T16:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10306,40.56839996264002,-74.1068934356413,STATEN ISLAND,02 STATEN ISLAND,5040310105
46811932,2020-07-10T13:35:00.000,2020-07-13T10:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10024,40.787831112966195,-73.97489487042375,MANHATTAN,07 MANHATTAN,1012170064
46814216,2020-07-10T16:17:00.000,2020-07-14T13:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11203,40.640842883287476,-73.93696465681901,BROOKLYN,17 BROOKLYN,3049750018
46812051,2020-07-10T16:38:00.000,2020-07-13T16:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11385,40.71070370450005,-73.90938054071643,QUEENS,05 QUEENS,4033790048
46814136,2020-07-10T19:04:00.000,2020-07-13T18:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11209,40.632607282122535,-74.03319989528042,BROOKLYN,10 BROOKLYN,3059380008
46814850,2020-07-10T21:18:00.000,2020-07-14T09:30:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10468,40.8616743912147,-73.89871237826434,BRONX,05 BRONX,2031650030
46812909,2020-07-10T22:26:00.000,2020-07-13T18:45:00.000,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",11106,40.75917986116187,-73.92622583667851,QUEENS,01 QUEENS,4006090029
46830380,2020-07-11T10:27:00.000,2020-07-13T14:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11215,40.66767325747139,-73.98755295664063,BROOKLYN,06 BROOKLYN,
46830742,2020-07-11T10:30:00.000,2020-07-13T18:00:00.000,Air Quality,"Air: Odor/Fumes, Other (Use Comments) (AD6)",10454,40.80843226500212,-73.92337169003123,BRONX,01 BRONX,
46831136,2020-07-11T11:40:00.000,2020-07-13T16:00:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10013,40.722978089457776,-74.00623770546069,MANHATTAN,02 MANHATTAN,1002270063
46828910,2020-07-11T12:26:00.000,2020-07-14T11:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11210,40.626753822142916,-73.94206468634168,BROOKLYN,18 BROOKLYN,3076160049
46827343,2020-07-11T13:48:00.000,2020-07-14T12:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11215,40.67614268288377,-73.98065470113359,BROOKLYN,06 BROOKLYN,3009550046
46827213,2020-07-11T14:10:00.000,2020-07-13T11:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10025,40.792721838894686,-73.97318479842522,MANHATTAN,07 MANHATTAN,
46830240,2020-07-11T15:20:00.000,2020-07-14T08:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10460,40.84568665969163,-73.881597458908,BRONX,06 BRONX,2031250027
46827080,2020-07-11T16:24:00.000,2020-07-13T18:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10307,40.50768135986139,-74.25392304681475,STATEN ISLAND,03 STATEN ISLAND,
46824971,2020-07-11T18:09:00.000,2020-07-13T12:45:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10003,40.732252732127115,-73.99635211222427,MANHATTAN,02 MANHATTAN,
46822198,2020-07-11T20:05:00.000,2020-07-13T05:26:00.000,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",11106,40.75917986116187,-73.92622583667851,QUEENS,01 QUEENS,4006090029
46828899,2020-07-11T21:14:00.000,2020-07-14T03:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11213,40.67175679272049,-73.93594048026252,BROOKLYN,08 BROOKLYN,3013710101
46840434,2020-07-12T08:02:00.000,2020-07-13T12:30:00.000,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",11249,40.71783558366469,-73.95919650367034,BROOKLYN,01 BROOKLYN,3023270002
46839559,2020-07-12T09:06:00.000,2020-07-13T10:15:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10031,40.82397400846211,-73.95055013833444,MANHATTAN,09 MANHATTAN,1020740007
46841709,2020-07-12T10:59:00.000,2020-07-13T12:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10462,40.84454831567424,-73.85570669262117,BRONX,11 BRONX,2040920033
46835169,2020-07-12T12:45:00.000,2020-07-13T14:00:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11233,40.68161346377436,-73.91883392576608,BROOKLYN,03 BROOKLYN,3015140011
46841740,2020-07-12T15:08:00.000,2020-07-14T16:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11432,40.7134935842792,-73.78586663526893,QUEENS,08 QUEENS,
46840456,2020-07-12T16:03:00.000,2020-07-14T08:15:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11205,40.69781693462698,-73.96417828417039,BROOKLYN,02 BROOKLYN,3018780030
46831674,2020-07-12T16:35:00.000,2020-07-13T14:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10069,40.77689273333533,-73.988218558586,MANHATTAN,07 MANHATTAN,
46831679,2020-07-12T18:48:00.000,2020-07-13T16:00:00.000,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),11436,40.68366284909341,-73.79615900339665,QUEENS,12 QUEENS,4119910054
46844417,2020-07-13T08:38:00.000,2020-07-13T13:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10024,40.790586374444494,-73.97291119523341,MANHATTAN,07 MANHATTAN,1012380036
46843189,2020-07-13T09:15:00.000,2020-07-14T12:15:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",10019,40.76650116137981,-73.98831425820491,MANHATTAN,04 MANHATTAN,1010640009
46849383,2020-07-13T09:18:00.000,2020-07-14T16:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11221,40.693862297662506,-73.92970228883433,BROOKLYN,03 BROOKLYN,
46843140,2020-07-13T09:22:00.000,2020-07-13T14:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10314,40.623743074846374,-74.1490753586786,STATEN ISLAND,01 STATEN ISLAND,5014770009
46842026,2020-07-13T09:29:00.000,2020-07-14T17:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11237,40.70149824819753,-73.91732021726821,BROOKLYN,04 BROOKLYN,3032807502
46847112,2020-07-13T10:56:00.000,2020-07-14T17:30:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",10038,40.708837135373756,-74.00517594473688,MANHATTAN,01 MANHATTAN,1000940001
46850344,2020-07-13T11:40:00.000,2020-07-13T15:15:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11102,40.77486326316076,-73.92614347269041,QUEENS,01 QUEENS,4008870040
46845606,2020-07-13T12:39:00.000,2020-07-17T11:00:00.000,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),11416,40.682423530009984,-73.86165685194275,QUEENS,09 QUEENS,4090040037
46843191,2020-07-13T13:03:00.000,2020-07-14T15:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11222,40.728588413536585,-73.95611590396129,BROOKLYN,01 BROOKLYN,3025660074
46848122,2020-07-13T13:30:00.000,2020-07-14T18:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10309,40.51953849452774,-74.20778249141715,STATEN ISLAND,03 STATEN ISLAND,
46848205,2020-07-13T13:49:00.000,2020-07-13T16:30:00.000,Air Quality,"Air: Odor/Fumes, Other (Use Comments) (AD6)",10024,40.77999806200927,-73.97690180934424,MANHATTAN,07 MANHATTAN,
46844416,2020-07-13T17:49:00.000,2020-07-15T10:00:00.000,Air Quality,"Air: Dust, Other (Use Comments) (AE5)",11209,40.62776176126619,-74.0263382322154,BROOKLYN,10 BROOKLYN,3059790044
46843141,2020-07-13T20:20:00.000,2020-07-14T05:48:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10024,40.787831112966195,-73.97489487042375,MANHATTAN,07 MANHATTAN,1012170064
46845651,2020-07-13T20:52:00.000,2020-07-14T12:00:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10011,40.73289225898755,-73.99632321135569,MANHATTAN,02 MANHATTAN,1005720038
46847116,2020-07-13T22:06:00.000,2020-07-15T01:15:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10002,40.720894637775324,-73.99103515701921,MANHATTAN,03 MANHATTAN,1004210078
46857494,2020-07-14T08:08:00.000,2020-07-14T14:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10304,40.60347726592743,-74.0925518364751,STATEN ISLAND,02 STATEN ISLAND,
46855730,2020-07-14T08:45:00.000,2020-07-14T18:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10473,40.80718465812131,-73.85154328202881,BRONX,09 BRONX,
46856965,2020-07-14T08:48:00.000,2020-07-15T12:15:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10021,40.7694403658754,-73.95385787335029,MANHATTAN,08 MANHATTAN,1014690037
46853984,2020-07-14T09:15:00.000,2020-07-16T09:00:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10021,40.768861461406956,-73.95445034420632,MANHATTAN,08 MANHATTAN,1014680037
46852362,2020-07-14T09:46:00.000,2020-07-14T18:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11225,40.669454055638575,-73.95332143792666,BROOKLYN,09 BROOKLYN,
46857325,2020-07-14T10:54:00.000,2020-07-14T18:00:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10303,40.62694119665345,-74.15292277725239,STATEN ISLAND,01 STATEN ISLAND,5011830049
46853632,2020-07-14T11:07:00.000,2020-07-14T15:45:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11420,40.665037808743534,-73.81293391954193,QUEENS,10 QUEENS,4118960040
46861712,2020-07-14T11:07:00.000,2020-07-16T16:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11374,40.730604791169455,-73.86363509719831,QUEENS,06 QUEENS,4020790001
46861419,2020-07-14T11:10:00.000,2020-07-14T14:45:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",10451,40.809119795353354,-73.92980090984425,BRONX,01 BRONX,2023190038
46858044,2020-07-14T12:21:00.000,2020-07-15T09:00:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",10473,40.82050129290884,-73.85308522374261,BRONX,09 BRONX,2035670001
46853391,2020-07-14T14:22:00.000,2020-07-15T14:15:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10011,40.73894449686077,-74.00058819527789,MANHATTAN,04 MANHATTAN,1007640024
46852411,2020-07-14T14:29:00.000,2020-07-15T09:30:00.000,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",11201,40.70027065473159,-73.99345065655237,BROOKLYN,02 BROOKLYN,3002160006
46856188,2020-07-14T17:31:00.000,2020-07-15T18:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11219,40.63597717826607,-74.00123942923905,BROOKLYN,12 BROOKLYN,
46853934,2020-07-14T17:31:00.000,2020-07-15T14:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11375,40.716614204967264,-73.8378170138558,QUEENS,06 QUEENS,4033340058
46853296,2020-07-14T23:24:00.000,2020-07-15T23:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10002,40.720875423620654,-73.99102433685879,MANHATTAN,03 MANHATTAN,1004200047
46872912,2020-07-15T00:01:00.000,2020-07-15T20:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11692,40.59257108156112,-73.7914033504191,QUEENS,14 QUEENS,
46869566,2020-07-15T00:23:00.000,2020-07-16T00:00:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11361,40.75961928134012,-73.78003308463376,QUEENS,11 QUEENS,4062640030
46869567,2020-07-15T00:56:00.000,2020-07-15T19:00:00.000,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),11377,40.74990487380527,-73.90331075292548,QUEENS,02 QUEENS,4011980007
46873979,2020-07-15T05:27:00.000,2020-07-16T03:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10314,40.612034696062125,-74.13731846061239,STATEN ISLAND,01 STATEN ISLAND,5007350081
46868298,2020-07-15T07:56:00.000,2020-07-15T12:15:00.000,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",11356,40.78791453230826,-73.84170956454136,QUEENS,07 QUEENS,4039740081
46871537,2020-07-15T08:26:00.000,2020-07-15T11:00:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11230,40.6329198061237,-73.96550293145934,BROOKLYN,14 BROOKLYN,3052330025
46867997,2020-07-15T09:01:00.000,2020-07-16T10:00:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11204,40.61625311992082,-73.99908150852501,BROOKLYN,11 BROOKLYN,3062030081
46870580,2020-07-15T09:29:00.000,2020-07-16T10:15:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11249,40.72059048171903,-73.95688958195159,BROOKLYN,01 BROOKLYN,3022977501
46872266,2020-07-15T10:41:00.000,2020-07-16T14:00:00.000,Air Quality,"Air: Odor/Fumes, Restaurant (AD2)",11205,40.688851437567685,-73.9699921238612,BROOKLYN,02 BROOKLYN,3021050020
46873376,2020-07-15T11:09:00.000,2020-07-15T16:00:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11368,40.749957485342684,-73.8654830735964,QUEENS,03 QUEENS,4017700002
46864537,2020-07-15T12:33:00.000,2020-07-16T11:15:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",10014,40.731670893056894,-74.00142883377391,MANHATTAN,02 MANHATTAN,1005897501
46864101,2020-07-15T12:37:00.000,2020-07-16T10:15:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10009,40.724178510765626,-73.97880079940656,MANHATTAN,03 MANHATTAN,1003900037
46872871,2020-07-15T12:40:00.000,2020-07-15T17:30:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10009,40.724178510765626,-73.97880079940656,MANHATTAN,03 MANHATTAN,1003900037
46867231,2020-07-15T12:55:00.000,2020-07-15T18:00:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",11432,40.71928710473613,-73.80397212925553,QUEENS,08 QUEENS,
46866631,2020-07-15T13:01:00.000,2020-07-15T14:31:00.000,Air Quality,"Air: Smoke, Chimney or vent (AS1)",11432,40.720031871176616,-73.80614528828139,QUEENS,08 QUEENS,4068560017
46872013,2020-07-15T13:01:00.000,2020-07-16T12:45:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11211,40.71391198638189,-73.94311437707843,BROOKLYN,01 BROOKLYN,3027650030
